"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.398974182E0,9.762716293E-1,-1.100698411E-1,-9.442078590E0
9.401084963E0,1.004985452E0,-1.052841991E-1,-9.456435204E0
9.403195744E0,1.024128079E0,-1.100698411E-1,-9.432506561E0
9.405306526E0,1.028913736E0,-1.148554832E-1,-9.437292099E0
9.407417307E0,1.038485050E0,-1.387837082E-1,-9.437292099E0
9.409528088E0,1.048056364E0,-1.339980662E-1,-9.413364410E0
9.411638817E0,1.076770186E0,-1.339980662E-1,-9.422935486E0
9.413749651E0,1.081555843E0,-1.292124242E-1,-9.413364410E0
9.415860380E0,1.091127157E0,-1.148554832E-1,-9.413364410E0
9.417971161E0,1.115055323E0,-1.292124242E-1,-9.399007797E0
9.420081942E0,1.134197950E0,-1.292124242E-1,-9.399007797E0
9.422192723E0,1.158126116E0,-1.387837082E-1,-9.399007797E0
9.424303505E0,1.143769264E0,-1.387837082E-1,-9.379864693E0
9.426414286E0,1.172483087E0,-1.435693651E-1,-9.360722542E0
9.428525067E0,1.167697430E0,-1.531406492E-1,-9.308079720E0
9.430635848E0,1.172483087E0,-1.627119333E-1,-9.288937569E0
9.432746630E0,1.196411371E0,-1.483550072E-1,-9.265008926E0
9.434857411E0,1.201196909E0,-1.483550072E-1,-9.212367058E0
9.436968192E0,1.210768223E0,-1.483550072E-1,-9.183652878E0
9.439078973E0,1.215553880E0,-1.579262912E-1,-9.150154114E0
9.441189755E0,1.225125194E0,-1.483550072E-1,-9.107083321E0
9.443300536E0,1.215553880E0,-1.579262912E-1,-9.092725754E0
9.445411317E0,1.225125194E0,-1.387837082E-1,-9.059226990E0
9.447522098E0,1.215553880E0,-1.531406492E-1,-9.016156197E0
9.449632880E0,1.220339537E0,-1.483550072E-1,-9.006584167E0
9.451743661E0,1.220339537E0,-1.483550072E-1,-8.987442017E0
9.453854442E0,1.215553880E0,-1.483550072E-1,-8.992227554E0
9.455965171E0,1.215553880E0,-1.435693651E-1,-8.997013092E0
9.458075953E0,1.205982566E0,-1.531406492E-1,-8.997013092E0
9.460186734E0,1.205982566E0,-1.579262912E-1,-8.977870941E0
9.462297515E0,1.210768223E0,-1.674975902E-1,-8.997013092E0
9.464408296E0,1.201196909E0,-1.674975902E-1,-9.016156197E0
9.466519078E0,1.201196909E0,-1.674975902E-1,-9.035298347E0
9.468629859E0,1.191625714E0,-1.674975902E-1,-9.049654961E0
9.470740640E0,1.182054400E0,-1.674975902E-1,-9.049654961E0
9.472851421E0,1.177268744E0,-1.531406492E-1,-9.068798065E0
9.474962203E0,1.162911773E0,-1.627119333E-1,-9.054440498E0
9.477072984E0,1.138983607E0,-1.770688742E-1,-9.078369141E0
9.479183765E0,1.153340459E0,-1.722832322E-1,-9.078369141E0
9.481294546E0,1.143769264E0,-1.674975902E-1,-9.087940216E0
9.483405328E0,1.115055323E0,-1.674975902E-1,-9.121439934E0
9.485516109E0,1.129412293E0,-1.866401732E-1,-9.121439934E0
9.487626890E0,1.110269666E0,-1.627119333E-1,-9.107083321E0
9.489737671E0,1.081555843E0,-1.770688742E-1,-9.102297783E0
9.491848453E0,1.071984529E0,-1.483550072E-1,-9.135796547E0
9.493959182E0,1.062413216E0,-1.722832322E-1,-9.140582085E0
9.496069963E0,1.043270707E0,-1.627119333E-1,-9.140582085E0
9.498180744E0,1.009771109E0,-1.627119333E-1,-9.164510727E0
9.500291526E0,1.004985452E0,-1.579262912E-1,-9.154939651E0
9.502402307E0,1.000199914E0,-1.579262912E-1,-9.178867340E0
9.504513088E0,9.714859724E-1,-1.531406492E-1,-9.188439369E0
9.506623869E0,9.667003751E-1,-1.770688742E-1,-9.169296265E0
9.508734651E0,9.475577474E-1,-1.674975902E-1,-9.183652878E0
9.510845432E0,9.284151793E-1,-1.531406492E-1,-9.169296265E0
9.512956213E0,9.188438654E-1,-1.674975902E-1,-9.169296265E0
9.515066994E0,9.092726111E-1,-1.627119333E-1,-9.145368576E0
9.517177776E0,8.853443861E-1,-1.531406492E-1,-9.140582085E0
9.519288557E0,8.805587292E-1,-1.674975902E-1,-9.126225471E0
9.521399338E0,8.566305041E-1,-1.531406492E-1,-9.121439934E0
9.523510119E0,8.422735929E-1,-1.579262912E-1,-9.116654396E0
9.525620901E0,8.279166222E-1,-1.531406492E-1,-9.102297783E0
9.527731682E0,8.135597110E-1,-1.531406492E-1,-9.087940216E0
9.529842463E0,8.039883971E-1,-1.483550072E-1,-9.064012527E0
9.531953244E0,7.896314859E-1,-1.483550072E-1,-9.059226990E0
9.534064026E0,7.944171429E-1,-1.722832322E-1,-9.035298347E0
9.536174755E0,7.752745152E-1,-1.722832322E-1,-9.044869423E0
9.538285536E0,7.657032609E-1,-1.674975902E-1,-9.030512810E0
9.540396317E0,7.752745152E-1,-1.435693651E-1,-9.020941734E0
9.542507046E0,7.513462901E-1,-1.579262912E-1,-9.016156197E0
9.544617880E0,7.465606928E-1,-1.483550072E-1,-9.030512810E0
9.546728661E0,7.417750359E-1,-1.435693651E-1,-9.016156197E0
9.548839442E0,7.513462901E-1,-1.627119333E-1,-9.044869423E0
9.550950223E0,7.417750359E-1,-1.627119333E-1,-9.054440498E0
9.553061005E0,7.369893789E-1,-1.627119333E-1,-9.068798065E0
9.555171786E0,7.465606928E-1,-1.627119333E-1,-9.068798065E0
9.557282567E0,7.369893789E-1,-1.531406492E-1,-9.083154678E0
9.559393348E0,7.417750359E-1,-1.435693651E-1,-9.083154678E0
9.561504130E0,7.513462901E-1,-1.579262912E-1,-9.087940216E0
9.563614911E0,7.609176040E-1,-1.579262912E-1,-9.111868858E0
9.565725692E0,7.609176040E-1,-1.674975902E-1,-9.087940216E0
9.567836473E0,7.609176040E-1,-1.770688742E-1,-9.092725754E0
9.569947255E0,7.561319470E-1,-1.531406492E-1,-9.097511292E0
9.572058036E0,7.800601721E-1,-1.627119333E-1,-9.135796547E0
9.574168765E0,7.944171429E-1,-1.627119333E-1,-9.102297783E0
9.576279546E0,7.944171429E-1,-1.579262912E-1,-9.131011009E0
9.578390380E0,8.135597110E-1,-1.770688742E-1,-9.116654396E0
9.580501109E0,8.279166222E-1,-1.627119333E-1,-9.111868858E0
9.582611890E0,8.279166222E-1,-1.579262912E-1,-9.126225471E0
9.584722671E0,8.374879360E-1,-1.674975902E-1,-9.126225471E0
9.586833453E0,8.566305041E-1,-1.722832322E-1,-9.131011009E0
9.588944234E0,8.662018180E-1,-1.818545163E-1,-9.135796547E0
9.591055015E0,8.997012973E-1,-1.722832322E-1,-9.126225471E0
9.593165796E0,8.949156404E-1,-1.818545163E-1,-9.140582085E0
9.595276578E0,9.140582681E-1,-1.914258152E-1,-9.159725189E0
9.597387359E0,9.284151793E-1,-1.818545163E-1,-9.154939651E0
9.599498140E0,9.475577474E-1,-1.818545163E-1,-9.164510727E0
9.601608921E0,9.523434043E-1,-1.770688742E-1,-9.178867340E0
9.603719703E0,9.667003751E-1,-1.866401732E-1,-9.202795982E0
9.605830484E0,1.004985452E0,-2.009970993E-1,-9.183652878E0
9.607941265E0,1.014556766E0,-1.962114573E-1,-9.183652878E0
9.610052046E0,1.024128079E0,-2.009970993E-1,-9.178867340E0
9.612162776E0,1.038485050E0,-1.818545163E-1,-9.169296265E0
9.614273609E0,1.057627559E0,-2.009970993E-1,-9.188439369E0
9.616384286E0,1.062413216E0,-2.009970993E-1,-9.174081802E0
9.618495119E0,1.076770186E0,-1.962114573E-1,-9.174081802E0
9.620605901E0,1.086341500E0,-1.770688742E-1,-9.164510727E0
9.622716682E0,1.115055323E0,-1.914258152E-1,-9.145368576E0
9.624827463E0,1.119840980E0,-2.057827413E-1,-9.150154114E0
9.626938244E0,1.115055323E0,-1.866401732E-1,-9.154939651E0
9.629049026E0,1.138983607E0,-2.009970993E-1,-9.131011009E0
9.631159807E0,1.143769264E0,-1.866401732E-1,-9.131011009E0
9.633270588E0,1.148554921E0,-1.914258152E-1,-9.140582085E0
9.635381369E0,1.172483087E0,-2.057827413E-1,-9.111868858E0
9.637492151E0,1.167697430E0,-2.057827413E-1,-9.107083321E0
9.639602932E0,1.201196909E0,-2.009970993E-1,-9.111868858E0
9.641713713E0,1.205982566E0,-2.057827413E-1,-9.111868858E0
9.643824494E0,1.205982566E0,-2.009970993E-1,-9.111868858E0
9.645935276E0,1.196411371E0,-2.201396823E-1,-9.121439934E0
9.648046057E0,1.205982566E0,-2.153540403E-1,-9.121439934E0
9.650156838E0,1.210768223E0,-2.153540403E-1,-9.121439934E0
9.652267619E0,1.196411371E0,-2.153540403E-1,-9.145368576E0
9.654378401E0,1.210768223E0,-2.249253243E-1,-9.135796547E0
9.656489182E0,1.220339537E0,-2.057827413E-1,-9.150154114E0
9.658599911E0,1.205982566E0,-2.297109663E-1,-9.140582085E0
9.660710692E0,1.205982566E0,-2.201396823E-1,-9.174081802E0
9.662821473E0,1.196411371E0,-2.057827413E-1,-9.188439369E0
9.664932255E0,1.210768223E0,-2.105683982E-1,-9.178867340E0
9.667043036E0,1.205982566E0,-2.057827413E-1,-9.183652878E0
9.669153817E0,1.191625714E0,-2.105683982E-1,-9.207581520E0
9.671264598E0,1.177268744E0,-2.009970993E-1,-9.202795982E0
9.673375380E0,1.182054400E0,-2.057827413E-1,-9.226723671E0
9.675486161E0,1.158126116E0,-1.914258152E-1,-9.226723671E0
9.677596942E0,1.153340459E0,-2.057827413E-1,-9.236295700E0
9.679707723E0,1.143769264E0,-2.009970993E-1,-9.255437851E0
9.681818505E0,1.134197950E0,-2.057827413E-1,-9.260223389E0
9.683929286E0,1.119840980E0,-2.009970993E-1,-9.288937569E0
9.686040067E0,1.119840980E0,-2.057827413E-1,-9.293723106E0
9.688150848E0,1.115055323E0,-1.962114573E-1,-9.346364975E0
9.690261630E0,1.100698471E0,-2.009970993E-1,-9.365508080E0
9.692372411E0,1.086341500E0,-1.962114573E-1,-9.408578873E0
9.694483192E0,1.062413216E0,-2.057827413E-1,-9.437292099E0
9.696593921E0,1.057627559E0,-2.105683982E-1,-9.480362892E0
9.698704703E0,1.038485050E0,-1.914258152E-1,-9.480362892E0
9.700815484E0,1.028913736E0,-2.057827413E-1,-9.504291534E0
9.702926265E0,1.004985452E0,-1.914258152E-1,-9.547362328E0
9.705037046E0,1.000199914E0,-2.009970993E-1,-9.585647583E0
9.707147828E0,9.906286001E-1,-2.105683982E-1,-9.590433121E0
9.709258609E0,9.714859724E-1,-1.962114573E-1,-9.619147301E0
9.711369390E0,9.571290612E-1,-2.057827413E-1,-9.643074989E0
9.713480171E0,9.475577474E-1,-1.914258152E-1,-9.638289452E0
9.715590953E0,9.475577474E-1,-1.770688742E-1,-9.643074989E0
9.717701734E0,9.188438654E-1,-2.009970993E-1,-9.681360245E0
9.719812515E0,9.044869542E-1,-1.914258152E-1,-9.667003632E0
9.721923296E0,8.949156404E-1,-1.818545163E-1,-9.690931320E0
9.724034078E0,8.757730722E-1,-1.722832322E-1,-9.690931320E0
9.726144859E0,8.709874153E-1,-1.722832322E-1,-9.705288887E0
9.728255640E0,8.662018180E-1,-1.818545163E-1,-9.676574707E0
9.730366421E0,8.327022791E-1,-1.818545163E-1,-9.657432556E0
9.732477203E0,8.279166222E-1,-1.914258152E-1,-9.686145782E0
9.734587984E0,8.231309652E-1,-1.818545163E-1,-9.652647018E0
9.736698713E0,8.231309652E-1,-1.722832322E-1,-9.652647018E0
9.738809494E0,8.087740541E-1,-1.770688742E-1,-9.676574707E0
9.740920276E0,8.087740541E-1,-1.818545163E-1,-9.657432556E0
9.743031057E0,8.039883971E-1,-1.770688742E-1,-9.657432556E0
9.745141838E0,8.183453679E-1,-1.674975902E-1,-9.681360245E0
9.747252619E0,7.944171429E-1,-1.722832322E-1,-9.695717812E0
9.749363401E0,7.944171429E-1,-1.674975902E-1,-9.695717812E0
9.751474182E0,8.039883971E-1,-1.866401732E-1,-9.714859962E0
9.753584963E0,8.135597110E-1,-1.770688742E-1,-9.743574142E0
9.755695744E0,7.992027402E-1,-1.770688742E-1,-9.762716293E0
9.757806526E0,8.087740541E-1,-1.674975902E-1,-9.796216011E0
9.759917307E0,8.087740541E-1,-1.770688742E-1,-9.815358162E0
9.762028088E0,8.087740541E-1,-1.674975902E-1,-9.815358162E0
9.764138869E0,8.087740541E-1,-1.722832322E-1,-9.834501266E0
9.766249651E0,8.183453679E-1,-1.770688742E-1,-9.844072342E0
9.768360432E0,8.374879360E-1,-1.627119333E-1,-9.839286804E0
9.770471213E0,8.470591903E-1,-1.722832322E-1,-9.868000984E0
9.772581994E0,8.422735929E-1,-1.770688742E-1,-9.882357597E0
9.774692776E0,8.662018180E-1,-1.818545163E-1,-9.887143135E0
9.776803505E0,8.757730722E-1,-1.818545163E-1,-9.906285286E0
9.778914286E0,9.044869542E-1,-1.722832322E-1,-9.920642853E0
9.781025067E0,9.092726111E-1,-1.722832322E-1,-9.944570541E0
9.783135848E0,9.236295223E-1,-1.770688742E-1,-9.944570541E0
9.785246630E0,9.140582681E-1,-1.818545163E-1,-9.949356079E0
9.787357411E0,9.379864931E-1,-1.770688742E-1,-9.963713646E0
9.789468192E0,9.714859724E-1,-2.057827413E-1,-9.978070259E0
9.791578973E0,9.714859724E-1,-1.866401732E-1,-1.000678444E1
9.793689755E0,1.000199914E0,-1.818545163E-1,-9.997213364E0
9.795800536E0,1.004985452E0,-1.866401732E-1,-1.000678444E1
9.797911317E0,1.033699393E0,-1.818545163E-1,-1.002592659E1
9.800022098E0,1.043270707E0,-1.914258152E-1,-1.004028416E1
9.802132880E0,1.076770186E0,-1.914258152E-1,-1.007856941E1
9.804243661E0,1.081555843E0,-1.866401732E-1,-1.006899738E1
9.806354442E0,1.100698471E0,-1.866401732E-1,-1.007856941E1
9.808465223E0,1.124626637E0,-1.962114573E-1,-1.007856941E1
9.810576005E0,1.129412293E0,-1.866401732E-1,-1.008335495E1
9.812686786E0,1.158126116E0,-1.866401732E-1,-1.007856941E1
9.814797567E0,1.177268744E0,-1.914258152E-1,-1.008814049E1
9.816908348E0,1.177268744E0,-1.866401732E-1,-1.006421185E1
9.819019130E0,1.191625714E0,-1.914258152E-1,-1.004985523E1
9.821129859E0,1.186840057E0,-1.914258152E-1,-1.005464077E1
9.823240640E0,1.215553880E0,-1.914258152E-1,-1.004506969E1
9.825351421E0,1.220339537E0,-1.818545163E-1,-1.003071213E1
9.827462203E0,1.229910851E0,-2.105683982E-1,-1.003549862E1
9.829572984E0,1.244267821E0,-1.866401732E-1,-1.003071213E1
9.831683765E0,1.277767301E0,-1.866401732E-1,-1.001635551E1
9.833794546E0,1.258624673E0,-1.866401732E-1,-1.002114105E1
9.835905328E0,1.263410330E0,-1.770688742E-1,-1.001635551E1
9.838016109E0,1.292124271E0,-1.722832322E-1,-1.004028416E1
9.840126890E0,1.301695466E0,-1.962114573E-1,-1.002592659E1
9.842237671E0,1.292124271E0,-1.722832322E-1,-1.004028416E1
9.844348453E0,1.311266780E0,-1.722832322E-1,-1.006899738E1
9.846459234E0,1.301695466E0,-1.962114573E-1,-1.009292603E1
9.848570015E0,1.330409408E0,-1.866401732E-1,-1.012164021E1
9.850680796E0,1.301695466E0,-1.770688742E-1,-1.014078236E1
9.852791578E0,1.330409408E0,-1.722832322E-1,-1.016949654E1
9.854902359E0,1.301695466E0,-1.914258152E-1,-1.018385315E1
9.857013088E0,1.301695466E0,-1.770688742E-1,-1.021256733E1
9.859123869E0,1.306481123E0,-1.722832322E-1,-1.022692394E1
9.861234651E0,1.306481123E0,-1.866401732E-1,-1.024128056E1
9.863345432E0,1.277767301E0,-1.818545163E-1,-1.025563812E1
9.865456213E0,1.301695466E0,-1.818545163E-1,-1.026999474E1
9.867566994E0,1.282552958E0,-1.818545163E-1,-1.028435135E1
9.869677776E0,1.263410330E0,-1.674975902E-1,-1.029392338E1
9.871788557E0,1.244267821E0,-1.627119333E-1,-1.027956581E1
9.873899338E0,1.244267821E0,-1.722832322E-1,-1.028913784E1
9.876010119E0,1.239482164E0,-1.674975902E-1,-1.028913784E1
9.878120901E0,1.215553880E0,-1.674975902E-1,-1.028913784E1
9.880231682E0,1.191625714E0,-1.435693651E-1,-1.030349445E1
9.882342463E0,1.186840057E0,-1.579262912E-1,-1.032742214E1
9.884453244E0,1.167697430E0,-1.435693651E-1,-1.035135078E1
9.886564026E0,1.182054400E0,-1.722832322E-1,-1.038006496E1
9.888674807E0,1.143769264E0,-1.579262912E-1,-1.041835022E1
9.890785588E0,1.138983607E0,-1.387837082E-1,-1.045663452E1
9.892896369E0,1.138983607E0,-1.387837082E-1,-1.049491978E1
9.895007151E0,1.110269666E0,-1.387837082E-1,-1.052363396E1
9.897117932E0,1.086341500E0,-1.339980662E-1,-1.056670475E1
9.899228713E0,1.076770186E0,-1.339980662E-1,-1.057627583E1
9.901339442E0,1.067198873E0,-1.196411327E-1,-1.059541893E1
9.903450223E0,1.048056364E0,-1.148554832E-1,-1.063370419E1
9.905561005E0,1.043270707E0,-1.292124242E-1,-1.065763187E1
9.907671786E0,1.033699393E0,-1.244267747E-1,-1.067198944E1
9.909782567E0,1.004985452E0,-1.339980662E-1,-1.070548820E1
9.911893348E0,1.000199914E0,-1.292124242E-1,-1.073420238E1
9.914004130E0,9.762716293E-1,-1.148554832E-1,-1.073898792E1
9.916114911E0,9.714859724E-1,-1.196411327E-1,-1.073898792E1
9.918226057E0,9.619147182E-1,-1.148554832E-1,-1.075813103E1
9.920336473E0,9.427721500E-1,-1.244267747E-1,-1.075334454E1
9.922447255E0,9.236295223E-1,-1.196411327E-1,-1.074377346E1
9.924558036E0,9.044869542E-1,-1.052841991E-1,-1.071506023E1
9.926668817E0,8.997012973E-1,-1.100698411E-1,-1.069591713E1
9.928779598E0,8.997012973E-1,-1.004985496E-1,-1.067677498E1
9.930890432E0,9.140582681E-1,-1.100698411E-1,-1.064806080E1
9.933001161E0,9.044869542E-1,-1.100698411E-1,-1.060977554E1
9.935111942E0,8.949156404E-1,-8.614161611E-2,-1.060499001E1
9.937222723E0,8.709874153E-1,-8.614161611E-2,-1.057627583E1
9.939333453E0,8.805587292E-1,-8.135596663E-2,-1.055234814E1
9.941444286E0,8.566305041E-1,-1.052841991E-1,-1.056670475E1
9.943555015E0,8.662018180E-1,-9.092725813E-2,-1.056670475E1
9.945665796E0,8.709874153E-1,-8.614161611E-2,-1.056670475E1
9.947776578E0,8.805587292E-1,-9.092725813E-2,-1.059063339E1
9.949887359E0,8.901300430E-1,-7.178468257E-2,-1.062413216E1
9.951998140E0,8.901300430E-1,-9.092725813E-2,-1.064327526E1
9.954108921E0,8.901300430E-1,-9.092725813E-2,-1.067198944E1
9.956219703E0,8.997012973E-1,-7.178468257E-2,-1.068156052E1
9.958330484E0,9.140582681E-1,-7.657032460E-2,-1.071984577E1
9.960441265E0,9.284151793E-1,-8.135596663E-2,-1.075813103E1
9.962552046E0,9.427721500E-1,-9.571290761E-2,-1.079162979E1
9.964662828E0,9.523434043E-1,-8.614161611E-2,-1.082034397E1
9.966773609E0,9.667003751E-1,-9.571290761E-2,-1.086341476E1
9.968884390E0,9.714859724E-1,-8.614161611E-2,-1.087777138E1
9.970995171E0,9.858429432E-1,-7.657032460E-2,-1.089212894E1
9.973105953E0,1.014556766E0,-6.699903309E-2,-1.090170002E1
9.975216734E0,1.033699393E0,-8.135596663E-2,-1.089212894E1
9.977327463E0,1.052842021E0,-7.657032460E-2,-1.089691448E1
9.979438244E0,1.071984529E0,-5.742774159E-2,-1.088255692E1
9.981549026E0,1.091127157E0,-5.742774159E-2,-1.088255692E1
9.983659807E0,1.095912814E0,-7.657032460E-2,-1.086341476E1
9.985770588E0,1.115055323E0,-6.699903309E-2,-1.082991505E1
9.987881369E0,1.129412293E0,-6.221338734E-2,-1.082512951E1
9.989992151E0,1.148554921E0,-6.699903309E-2,-1.079641533E1
9.992102932E0,1.158126116E0,-7.178468257E-2,-1.076770210E1
9.994213713E0,1.177268744E0,-6.699903309E-2,-1.075334454E1
9.996324494E0,1.191625714E0,-8.135596663E-2,-1.073898792E1
9.998435276E0,1.205982566E0,-7.178468257E-2,-1.070070267E1
1.000054606E1,1.215553880E0,-5.264209956E-2,-1.068634605E1
1.000265684E1,1.229910851E0,-6.699903309E-2,-1.068634605E1
1.000476762E1,1.239482164E0,-6.699903309E-2,-1.065763187E1
1.000687840E1,1.258624673E0,-5.264209956E-2,-1.069113159E1
1.000898918E1,1.272981644E0,-5.742774159E-2,-1.069113159E1
1.001109996E1,1.292124271E0,-4.307080805E-2,-1.069113159E1
1.001321074E1,1.316052437E0,-5.264209956E-2,-1.068156052E1
1.001532153E1,1.320838094E0,-5.264209956E-2,-1.071984577E1
1.001743226E1,1.316052437E0,-6.699903309E-2,-1.071027374E1
1.001954304E1,1.349551916E0,-4.785645381E-2,-1.071506023E1
1.002165382E1,1.344766378E0,-5.742774159E-2,-1.070070267E1
1.002376460E1,1.349551916E0,-5.264209956E-2,-1.071984577E1
1.002587538E1,1.373480201E0,-6.221338734E-2,-1.071984577E1
1.002798616E1,1.373480201E0,-6.699903309E-2,-1.070548820E1
1.003009694E1,1.378265858E0,-4.307080805E-2,-1.069591713E1
1.003220772E1,1.368694544E0,-4.307080805E-2,-1.071027374E1
1.003431850E1,1.373480201E0,-3.828516230E-2,-1.072463131E1
1.003642929E1,1.363908887E0,-4.785645381E-2,-1.069591713E1
1.003854007E1,1.363908887E0,-3.828516230E-2,-1.069591713E1
1.004065085E1,1.363908887E0,-4.307080805E-2,-1.071027374E1
1.004276163E1,1.359123230E0,-3.828516230E-2,-1.069591713E1
1.004487241E1,1.344766378E0,-3.349951655E-2,-1.070548820E1
1.004698319E1,1.354337573E0,-3.349951655E-2,-1.070070267E1
1.004909397E1,1.349551916E0,-2.871387079E-2,-1.071984577E1
1.005120476E1,1.330409408E0,-2.392822690E-2,-1.071984577E1
1.005331554E1,1.325623751E0,-2.392822690E-2,-1.072941685E1
1.005542632E1,1.296909928E0,-2.392822690E-2,-1.072941685E1
1.005753710E1,1.301695466E0,-1.435693540E-2,-1.071984577E1
1.005964788E1,1.272981644E0,-2.871387079E-2,-1.072463131E1
1.006175866E1,1.268195987E0,-9.571290575E-3,-1.071506023E1
1.006386939E1,1.263410330E0,-9.571290575E-3,-1.071027374E1
1.006598017E1,1.249053478E0,-9.571290575E-3,-1.070548820E1
1.006809095E1,1.220339537E0,-9.571290575E-3,-1.068156052E1
1.007020173E1,1.215553880E0,4.785645287E-3,-1.069591713E1
1.007231252E1,1.191625714E0,1.435693540E-2,-1.071984577E1
1.007442330E1,1.186840057E0,1.914258115E-2,-1.073898792E1
1.007653408E1,1.172483087E0,0.000000000E0,-1.073420238E1
1.007864486E1,1.143769264E0,2.392822690E-2,-1.079162979E1
1.008075564E1,1.129412293E0,1.435693540E-2,-1.080598736E1
1.008286642E1,1.129412293E0,2.871387079E-2,-1.083470058E1
1.008497720E1,1.119840980E0,3.349951655E-2,-1.086820030E1
1.008708798E1,1.091127157E0,2.392822690E-2,-1.087777138E1
1.008919876E1,1.076770186E0,2.871387079E-2,-1.089212894E1
1.009130955E1,1.067198873E0,2.871387079E-2,-1.088734341E1
1.009342033E1,1.057627559E0,3.349951655E-2,-1.089691448E1
1.009553111E1,1.033699393E0,4.785645381E-2,-1.090648556E1
1.009764189E1,1.009771109E0,4.307080805E-2,-1.088734341E1
1.009975262E1,1.000199914E0,5.264209956E-2,-1.084905815E1
1.010186340E1,9.954141974E-1,5.264209956E-2,-1.082512951E1
1.010397418E1,9.667003751E-1,4.785645381E-2,-1.079641533E1
1.010608496E1,9.571290612E-1,5.264209956E-2,-1.077727318E1
1.010819574E1,9.236295223E-1,6.221338734E-2,-1.072463131E1
1.011030653E1,9.284151793E-1,6.699903309E-2,-1.070070267E1
1.011241731E1,9.236295223E-1,8.614161611E-2,-1.069113159E1
1.011452809E1,9.188438654E-1,5.742774159E-2,-1.065763187E1
1.011663887E1,9.140582681E-1,8.135596663E-2,-1.061934662E1
1.011874970E1,9.092726111E-1,6.221338734E-2,-1.059541893E1
1.012086043E1,9.092726111E-1,7.657032460E-2,-1.062413216E1
1.012297121E1,9.140582681E-1,8.614161611E-2,-1.064327526E1
1.012508199E1,9.044869542E-1,8.614161611E-2,-1.066241741E1
1.012719278E1,8.901300430E-1,8.135596663E-2,-1.066241741E1
1.012930356E1,8.949156404E-1,7.178468257E-2,-1.068156052E1
1.013141434E1,9.140582681E-1,9.092725813E-2,-1.068634605E1
1.013352512E1,9.044869542E-1,6.699903309E-2,-1.069113159E1
1.013563590E1,9.140582681E-1,1.052841991E-1,-1.071984577E1
1.013774668E1,9.188438654E-1,1.052841991E-1,-1.072463131E1
1.013985746E1,9.284151793E-1,9.571290761E-2,-1.071984577E1
1.014196824E1,9.427721500E-1,1.004985496E-1,-1.072941685E1
1.014407897E1,9.236295223E-1,9.571290761E-2,-1.071027374E1
1.014618976E1,9.379864931E-1,1.004985496E-1,-1.066720295E1
1.014830054E1,9.571290612E-1,1.004985496E-1,-1.063848972E1
1.015041132E1,9.667003751E-1,9.092725813E-2,-1.060020447E1
1.015252210E1,9.619147182E-1,1.004985496E-1,-1.054756260E1
1.015463288E1,9.762716293E-1,1.100698411E-1,-1.050927734E1
1.015674366E1,1.000199914E0,1.052841991E-1,-1.048534870E1
1.015885444E1,1.004985452E0,1.244267747E-1,-1.048534870E1
1.016096522E1,1.038485050E0,9.571290761E-2,-1.044706345E1
