"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.904194072E1,3.680460155E-2,5.080868006E-1,-3.222311661E-2
5.904405150E1,3.680460155E-2,5.056433082E-1,-3.100138716E-2
5.904616228E1,3.558287397E-2,4.983129501E-1,-3.100138716E-2
5.904827307E1,3.558287397E-2,4.934260249E-1,-3.100138716E-2
5.905038385E1,3.436114267E-2,4.897608459E-1,-3.100138716E-2
5.905249463E1,3.558287397E-2,4.860956371E-1,-3.100138716E-2
5.905460541E1,3.802633286E-2,4.812087417E-1,-3.222311661E-2
5.905671619E1,3.802633286E-2,4.763218164E-1,-3.100138716E-2
5.905882697E1,3.680460155E-2,4.702131748E-1,-3.100138716E-2
5.906093775E1,3.802633286E-2,4.665479660E-1,-3.100138716E-2
5.906304854E1,3.558287397E-2,4.641045034E-1,-2.977965772E-2
5.906515932E1,3.680460155E-2,4.579958618E-1,-3.100138716E-2
5.906727004E1,3.802633286E-2,4.543306828E-1,-2.977965772E-2
5.906938083E1,3.558287397E-2,4.506655037E-1,-2.977965772E-2
5.907149161E1,3.680460155E-2,4.470002949E-1,-2.977965772E-2
5.907360239E1,3.558287397E-2,4.408916533E-1,-2.977965772E-2
5.907571317E1,3.558287397E-2,4.372264743E-1,-2.977965772E-2
5.907782395E1,3.680460155E-2,4.323395491E-1,-2.977965772E-2
5.907993473E1,3.436114267E-2,4.274526238E-1,-2.855792828E-2
5.908204551E1,3.558287397E-2,4.250091612E-1,-2.977965772E-2
5.908415630E1,3.313941509E-2,4.213439822E-1,-2.855792828E-2
5.908626708E1,3.191768378E-2,4.152353406E-1,-2.977965772E-2
5.908837781E1,3.313941509E-2,4.103484154E-1,-3.100138716E-2
5.909048864E1,3.313941509E-2,4.066832364E-1,-2.977965772E-2
5.909259942E1,3.313941509E-2,4.030180275E-1,-2.855792828E-2
5.909471015E1,3.191768378E-2,3.981311321E-1,-2.977965772E-2
5.909682093E1,3.191768378E-2,3.932442069E-1,-2.977965772E-2
5.909893171E1,3.191768378E-2,3.883572817E-1,-3.100138716E-2
5.910104249E1,3.313941509E-2,3.810268939E-1,-2.977965772E-2
5.910315327E1,2.947422490E-2,3.785834610E-1,-2.855792828E-2
5.910526406E1,2.947422490E-2,3.736965358E-1,-2.855792828E-2
5.910737484E1,3.191768378E-2,3.675878942E-1,-2.855792828E-2
5.910948562E1,3.069595434E-2,3.602575064E-1,-2.855792828E-2
5.911159640E1,2.947422490E-2,3.590357602E-1,-2.733619884E-2
5.911370718E1,2.825249545E-2,3.529271185E-1,-2.855792828E-2
5.911581791E1,2.703076601E-2,3.492619395E-1,-2.855792828E-2
5.911792874E1,2.703076601E-2,3.431532979E-1,-2.855792828E-2
5.912003947E1,2.825249545E-2,3.370446563E-1,-2.977965772E-2
5.912215025E1,2.580903657E-2,3.333794475E-1,-2.733619884E-2
5.912426104E1,2.580903657E-2,3.272708058E-1,-2.855792828E-2
5.912637182E1,2.336557768E-2,3.223838806E-1,-2.733619884E-2
5.912848260E1,2.458730713E-2,3.162752390E-1,-2.855792828E-2
5.913059338E1,2.336557768E-2,3.113883138E-1,-2.855792828E-2
5.913270416E1,2.336557768E-2,3.052796721E-1,-2.733619884E-2
5.913481494E1,2.336557768E-2,3.003927469E-1,-2.977965772E-2
5.913692572E1,1.970038936E-2,2.930623889E-1,-2.855792828E-2
5.913903650E1,2.092211880E-2,2.857320011E-1,-2.855792828E-2
5.914114723E1,2.092211880E-2,2.820668221E-1,-2.855792828E-2
5.914325801E1,2.214384824E-2,2.747364342E-1,-2.733619884E-2
5.914536880E1,2.092211880E-2,2.686277926E-1,-2.855792828E-2
5.914747958E1,2.092211880E-2,2.625191510E-1,-2.855792828E-2
5.914959036E1,2.214384824E-2,2.588539422E-1,-2.733619884E-2
5.915170114E1,2.214384824E-2,2.503018379E-1,-2.733619884E-2
5.915381192E1,2.214384824E-2,2.441931963E-1,-2.855792828E-2
5.915592270E1,2.092211880E-2,2.368628234E-1,-2.611446939E-2
5.915803348E1,1.970038936E-2,2.295324355E-1,-2.611446939E-2
5.916014426E1,2.092211880E-2,2.234237939E-1,-2.611446939E-2
5.916225504E1,1.847865991E-2,2.185368687E-1,-2.611446939E-2
5.916436583E1,1.847865991E-2,2.099847645E-1,-2.733619884E-2
5.916647661E1,1.725693047E-2,2.050978541E-1,-2.611446939E-2
5.916858734E1,1.725693047E-2,1.989891976E-1,-2.611446939E-2
5.917069807E1,1.481347065E-2,1.904370934E-1,-2.611446939E-2
5.917280885E1,1.481347065E-2,1.843284518E-1,-2.611446939E-2
5.917491968E1,1.603520103E-2,1.794415265E-1,-2.611446939E-2
5.917703046E1,1.359174121E-2,1.733328849E-1,-2.489273995E-2
5.917914124E1,1.359174121E-2,1.672242284E-1,-2.489273995E-2
5.918125202E1,1.481347065E-2,1.598938555E-1,-2.611446939E-2
5.918336281E1,1.359174121E-2,1.513417512E-1,-2.489273995E-2
5.918547359E1,1.237001177E-2,1.464548260E-1,-2.489273995E-2
5.918758437E1,1.237001177E-2,1.391244531E-1,-2.489273995E-2
5.918969515E1,1.237001177E-2,1.330158114E-1,-2.489273995E-2
5.919180593E1,1.114828233E-2,1.293506175E-1,-2.489273995E-2
5.919391671E1,1.481347065E-2,1.183550507E-1,-2.489273995E-2
5.919602744E1,1.114828233E-2,1.122464016E-1,-2.611446939E-2
5.919813822E1,1.237001177E-2,1.049160287E-1,-2.489273995E-2
5.920024900E1,1.237001177E-2,1.012508348E-1,-2.367101051E-2
5.920235979E1,1.237001177E-2,9.392046183E-2,-2.489273995E-2
5.920447057E1,1.237001177E-2,8.781181276E-2,-2.244928107E-2
5.920658135E1,1.114828233E-2,8.048143238E-2,-2.244928107E-2
5.920869213E1,9.926552884E-3,7.559451461E-2,-2.367101051E-2
5.921080291E1,8.704823442E-3,6.704241037E-2,-2.489273995E-2
5.921291369E1,9.926552884E-3,6.215549260E-2,-2.367101051E-2
5.921502452E1,8.704823442E-3,5.604684353E-2,-2.367101051E-2
5.921713525E1,8.704823442E-3,4.993819445E-2,-2.244928107E-2
5.921924604E1,7.483093534E-3,4.138609022E-2,-2.367101051E-2
5.922135682E1,6.261364091E-3,3.649916872E-2,-2.244928107E-2
5.922346755E1,7.483093534E-3,2.916879393E-2,-2.244928107E-2
5.922557833E1,6.261364091E-3,2.550360374E-2,-2.122755162E-2
5.922768911E1,7.483093534E-3,2.061668597E-2,-2.244928107E-2
5.922979989E1,5.039634649E-3,1.328630932E-2,-2.244928107E-2
5.923191067E1,5.039634649E-3,7.177661173E-3,-2.122755162E-2
5.923402145E1,6.261364091E-3,2.290742937E-3,-2.122755162E-2
5.923613223E1,2.596175298E-3,-5.039634649E-3,-2.122755162E-2
5.923824301E1,2.596175298E-3,-9.926552884E-3,-2.122755162E-2
5.924035380E1,3.817904973E-3,-1.481347065E-2,-2.122755162E-2
5.924246458E1,2.596175298E-3,-2.214384824E-2,-2.000582218E-2
5.924457536E1,2.596175298E-3,-2.703076601E-2,-2.000582218E-2
5.924668614E1,1.374445739E-3,-3.191768378E-2,-2.000582218E-2
5.924879687E1,2.596175298E-3,-3.680460155E-2,-2.122755162E-2
5.925090765E1,-2.290742937E-3,-4.169152305E-2,-2.000582218E-2
5.925301843E1,-2.290742937E-3,-4.902189970E-2,-2.000582218E-2
5.925512921E1,-2.290742937E-3,-5.390881747E-2,-2.000582218E-2
5.925723999E1,-1.069013379E-3,-5.635227636E-2,-1.878409274E-2
5.925935077E1,-1.069013379E-3,-6.246092543E-2,-2.000582218E-2
5.926146156E1,-2.290742937E-3,-6.856957078E-2,-2.000582218E-2
5.926357234E1,-2.290742937E-3,-7.467821985E-2,-2.000582218E-2
5.926568312E1,-1.069013379E-3,-8.078686893E-2,-1.878409274E-2
5.926779390E1,-2.290742937E-3,-8.445205539E-2,-1.878409274E-2
5.926990468E1,-4.734201822E-3,-9.056070447E-2,-1.878409274E-2
5.927201546E1,-3.512472380E-3,-9.666935354E-2,-1.878409274E-2
5.927412624E1,-3.512472380E-3,-1.003345400E-1,-1.756236330E-2
5.927623697E1,-3.512472380E-3,-1.064431891E-1,-1.756236330E-2
5.927834775E1,-2.290742937E-3,-1.113301069E-1,-1.756236330E-2
5.928045854E1,-3.512472380E-3,-1.186604798E-1,-1.756236330E-2
5.928256932E1,-3.512472380E-3,-1.211039424E-1,-1.634063199E-2
5.928468010E1,-4.734201822E-3,-1.259908676E-1,-1.756236330E-2
5.928679088E1,-3.512472380E-3,-1.308777779E-1,-1.756236330E-2
5.928890166E1,-5.955931731E-3,-1.382081509E-1,-1.756236330E-2
5.929101244E1,-7.177661173E-3,-1.418733448E-1,-1.634063199E-2
5.929312322E1,-7.177661173E-3,-1.467602700E-1,-1.756236330E-2
5.929523400E1,-5.955931731E-3,-1.528689116E-1,-1.634063199E-2
5.929734479E1,-5.955931731E-3,-1.589775532E-1,-1.634063199E-2
5.929945551E1,-7.177661173E-3,-1.650862098E-1,-1.511890348E-2
5.930156630E1,-4.734201822E-3,-1.687513888E-1,-1.511890348E-2
5.930367708E1,-8.399390616E-3,-1.748600453E-1,-1.634063199E-2
5.930578786E1,-7.177661173E-3,-1.797469556E-1,-1.634063199E-2
5.930789864E1,-9.621120058E-3,-1.846338809E-1,-1.511890348E-2
5.931000942E1,-1.084284950E-2,-1.895207912E-1,-1.389717404E-2
5.931212020E1,-8.399390616E-3,-1.968511790E-1,-1.511890348E-2
5.931423093E1,-1.084284950E-2,-2.041815519E-1,-1.634063199E-2
5.931634176E1,-9.621120058E-3,-2.078467458E-1,-1.389717404E-2
5.931845255E1,-9.621120058E-3,-2.139553875E-1,-1.267544460E-2
5.932056333E1,-1.084284950E-2,-2.200640440E-1,-1.389717404E-2
5.932267411E1,-9.621120058E-3,-2.261726856E-1,-1.389717404E-2
5.932478484E1,-1.084284950E-2,-2.310595959E-1,-1.389717404E-2
5.932689562E1,-1.084284950E-2,-2.371682525E-1,-1.267544460E-2
5.932900640E1,-1.206457894E-2,-2.432768941E-1,-1.145371422E-2
5.933111718E1,-1.084284950E-2,-2.481638193E-1,-1.389717404E-2
5.933322796E1,-1.206457894E-2,-2.530507445E-1,-1.145371422E-2
5.933533874E1,-1.206457894E-2,-2.616028488E-1,-1.267544460E-2
5.933744952E1,-1.450803876E-2,-2.652680278E-1,-1.267544460E-2
5.933956031E1,-1.450803876E-2,-2.725984156E-1,-1.145371422E-2
5.934167109E1,-1.695149764E-2,-2.811505198E-1,-1.145371422E-2
5.934378187E1,-1.695149764E-2,-2.848156989E-1,-1.023198478E-2
5.934589265E1,-1.695149764E-2,-2.897026241E-1,-1.145371422E-2
5.934800343E1,-1.817322709E-2,-2.982547283E-1,-1.145371422E-2
5.935011421E1,-1.939495653E-2,-3.031416535E-1,-1.145371422E-2
5.935222494E1,-1.939495653E-2,-3.104720116E-1,-1.023198478E-2
5.935433572E1,-1.939495653E-2,-3.153589368E-1,-1.023198478E-2
5.935644650E1,-2.061668597E-2,-3.214675784E-1,-1.023198478E-2
5.935855728E1,-2.061668597E-2,-3.300196826E-1,-1.145371422E-2
5.936066807E1,-1.817322709E-2,-3.336848915E-1,-1.023198478E-2
5.936277885E1,-1.939495653E-2,-3.410152495E-1,-1.023198478E-2
5.936488963E1,-1.695149764E-2,-3.471239209E-1,-9.010255337E-3
5.936700041E1,-1.817322709E-2,-3.532325625E-1,-1.023198478E-2
5.936911119E1,-1.939495653E-2,-3.605629504E-1,-9.010255337E-3
5.937122197E1,-1.939495653E-2,-3.666715920E-1,-7.788525894E-3
5.937333275E1,-1.817322709E-2,-3.727802336E-1,-7.788525894E-3
5.937544348E1,-2.061668597E-2,-3.788888752E-1,-7.788525894E-3
5.937755426E1,-1.939495653E-2,-3.837758005E-1,-6.566796452E-3
5.937966504E1,-2.061668597E-2,-3.898844421E-1,-6.566796452E-3
5.938177583E1,-2.183841541E-2,-3.984365463E-1,-7.788525894E-3
5.938388661E1,-2.306014486E-2,-4.021017551E-1,-7.788525894E-3
5.938599739E1,-2.306014486E-2,-4.082103968E-1,-6.566796452E-3
5.938810817E1,-2.306014486E-2,-4.118755758E-1,-6.566796452E-3
5.939021895E1,-2.306014486E-2,-4.192059636E-1,-6.566796452E-3
5.939232973E1,-2.672533318E-2,-4.228711426E-1,-6.566796452E-3
5.939444051E1,-2.672533318E-2,-4.302015305E-1,-6.566796452E-3
5.939655130E1,-3.039052337E-2,-4.350884259E-1,-5.345067009E-3
5.939866208E1,-2.916879393E-2,-4.411970973E-1,-5.345067009E-3
5.940077281E1,-2.916879393E-2,-4.485274553E-1,-5.345067009E-3
5.940288359E1,-3.039052337E-2,-4.534143806E-1,-6.566796452E-3
5.940499437E1,-2.916879393E-2,-4.558578432E-1,-5.345067009E-3
5.940710515E1,-2.794706449E-2,-4.631882310E-1,-5.345067009E-3
5.940921593E1,-2.916879393E-2,-4.692968726E-1,-5.345067009E-3
5.941132671E1,-3.039052337E-2,-4.741837978E-1,-4.123337101E-3
5.941343749E1,-3.039052337E-2,-4.802924395E-1,-5.345067009E-3
5.941554827E1,-3.161225095E-2,-4.851793647E-1,-4.123337101E-3
5.941765906E1,-3.039052337E-2,-4.900662601E-1,-4.123337101E-3
5.941976984E1,-2.916879393E-2,-4.949531853E-1,-5.345067009E-3
5.942188062E1,-2.916879393E-2,-5.022835732E-1,-4.123337101E-3
5.942399140E1,-2.794706449E-2,-5.059487820E-1,-2.901607659E-3
5.942610218E1,-2.916879393E-2,-5.096139312E-1,-2.901607659E-3
5.942821296E1,-3.039052337E-2,-5.120574236E-1,-2.901607659E-3
5.943032369E1,-3.039052337E-2,-5.193877816E-1,-1.679878100E-3
5.943243447E1,-2.916879393E-2,-5.230529904E-1,-1.679878100E-3
5.943454525E1,-3.039052337E-2,-5.267181396E-1,-1.679878100E-3
5.943665604E1,-3.161225095E-2,-5.316050649E-1,-1.679878100E-3
5.943876682E1,-3.161225095E-2,-5.364919901E-1,-1.679878100E-3
5.944087760E1,-3.283398226E-2,-5.413789153E-1,-4.581485991E-4
5.944298838E1,-3.283398226E-2,-5.462658405E-1,-4.581485991E-4
5.944509916E1,-3.283398226E-2,-5.487092733E-1,-4.581485991E-4
5.944720994E1,-3.405570984E-2,-5.523744822E-1,-4.581485991E-4
5.944932072E1,-3.405570984E-2,-5.572614074E-1,1.985310577E-3
5.945143145E1,-3.527744114E-2,-5.621483326E-1,1.985310577E-3
5.945354229E1,-3.405570984E-2,-5.645917654E-1,7.635809598E-4
5.945565307E1,-3.527744114E-2,-5.670352578E-1,7.635809598E-4
5.945776380E1,-3.649916872E-2,-5.731438994E-1,7.635809598E-4
5.945987458E1,-3.649916872E-2,-5.755873322E-1,7.635809598E-4
5.946198536E1,-3.527744114E-2,-5.792525411E-1,7.635809598E-4
5.946409609E1,-3.649916872E-2,-5.841394663E-1,1.985310577E-3
5.946620692E1,-3.772090003E-2,-5.865828991E-1,1.985310577E-3
5.946831770E1,-3.772090003E-2,-5.890263915E-1,3.207040019E-3
5.947042848E1,-3.772090003E-2,-5.926915407E-1,3.207040019E-3
5.947253926E1,-3.894263133E-2,-5.975784659E-1,3.207040019E-3
5.947465005E1,-3.894263133E-2,-6.000219584E-1,3.207040019E-3
5.947676083E1,-3.772090003E-2,-6.036871076E-1,4.428769462E-3
5.947887156E1,-3.894263133E-2,-6.073523164E-1,4.428769462E-3
5.948098234E1,-4.016435891E-2,-6.097957492E-1,4.428769462E-3
5.948309312E1,-4.016435891E-2,-6.122392416E-1,3.207040019E-3
5.948520390E1,-3.772090003E-2,-6.183478832E-1,4.428769462E-3
5.948731468E1,-3.894263133E-2,-6.207913160E-1,3.207040019E-3
5.948942546E1,-3.894263133E-2,-6.281217337E-1,4.428769462E-3
5.949153624E1,-4.016435891E-2,-6.293434501E-1,5.650499370E-3
5.949364702E1,-4.016435891E-2,-6.342303753E-1,4.428769462E-3
5.949575781E1,-4.138609022E-2,-6.391173005E-1,5.650499370E-3
5.949786859E1,-4.016435891E-2,-6.391173005E-1,5.650499370E-3
5.949997937E1,-4.016435891E-2,-6.440041661E-1,5.650499370E-3
5.950209015E1,-4.016435891E-2,-6.476693749E-1,6.872228812E-3
5.950420093E1,-3.894263133E-2,-6.513345838E-1,6.872228812E-3
5.950631166E1,-3.894263133E-2,-6.562215090E-1,6.872228812E-3
5.950842244E1,-4.138609022E-2,-6.586649418E-1,5.650499370E-3
5.951053322E1,-4.138609022E-2,-6.611084342E-1,6.872228812E-3
5.951264400E1,-4.382954910E-2,-6.647735834E-1,9.315688163E-3
5.951475478E1,-4.505127668E-2,-6.708822250E-1,8.093958721E-3
5.951686557E1,-4.505127668E-2,-6.733257174E-1,8.093958721E-3
5.951897635E1,-4.505127668E-2,-6.769908667E-1,8.093958721E-3
5.952108713E1,-4.505127668E-2,-6.818777919E-1,8.093958721E-3
5.952319791E1,-4.627300799E-2,-6.830995679E-1,9.315688163E-3
5.952530869E1,-4.627300799E-2,-6.879864335E-1,9.315688163E-3
5.952741947E1,-4.505127668E-2,-6.904299259E-1,9.315688163E-3
5.952953025E1,-4.627300799E-2,-6.953168511E-1,9.315688163E-3
5.953164098E1,-4.260781780E-2,-6.989820004E-1,1.053741761E-2
5.953375176E1,-4.505127668E-2,-7.014254928E-1,1.053741761E-2
5.953586254E1,-4.505127668E-2,-7.063124180E-1,1.053741761E-2
5.953797333E1,-4.505127668E-2,-7.111993432E-1,1.053741761E-2
5.954008411E1,-4.505127668E-2,-7.136427760E-1,1.053741761E-2
5.954219489E1,-4.505127668E-2,-7.185297012E-1,1.175914705E-2
5.954430567E1,-4.749473557E-2,-7.221949100E-1,1.175914705E-2
5.954641645E1,-4.505127668E-2,-7.258600593E-1,1.175914705E-2
5.954852723E1,-4.749473557E-2,-7.283035517E-1,1.053741761E-2
5.955063796E1,-4.749473557E-2,-7.331904769E-1,1.298087649E-2
5.955274880E1,-4.627300799E-2,-7.392991185E-1,1.298087649E-2
5.955485958E1,-4.749473557E-2,-7.417425513E-1,1.298087649E-2
5.955697036E1,-4.627300799E-2,-7.454077601E-1,1.298087649E-2
5.955908109E1,-4.749473557E-2,-7.490729094E-1,1.298087649E-2
5.956119187E1,-4.993819445E-2,-7.515164018E-1,1.420260593E-2
5.956330265E1,-4.871646687E-2,-7.539598346E-1,1.420260593E-2
5.956541343E1,-5.115992576E-2,-7.588467598E-1,1.420260593E-2
5.956752421E1,-5.115992576E-2,-7.625119686E-1,1.420260593E-2
5.956963499E1,-5.238165334E-2,-7.661771774E-1,1.298087649E-2
5.957174577E1,-5.238165334E-2,-7.698423266E-1,1.420260593E-2
5.957385656E1,-5.360338464E-2,-7.747292519E-1,1.420260593E-2
5.957596734E1,-5.238165334E-2,-7.759509683E-1,1.542433538E-2
5.957807812E1,-5.238165334E-2,-7.796161771E-1,1.420260593E-2
5.958018890E1,-5.238165334E-2,-7.832813859E-1,1.420260593E-2
5.958229968E1,-5.238165334E-2,-7.869465351E-1,1.542433538E-2
5.958441041E1,-5.360338464E-2,-7.881683111E-1,1.542433538E-2
5.958652119E1,-5.360338464E-2,-7.918334603E-1,1.664606482E-2
5.958863197E1,-5.360338464E-2,-7.954986691E-1,1.420260593E-2
5.959074275E1,-5.482511222E-2,-7.991638184E-1,1.786779426E-2
5.959285354E1,-5.238165334E-2,-7.991638184E-1,1.542433538E-2
5.959496432E1,-5.360338464E-2,-8.040507436E-1,1.664606482E-2
5.959707510E1,-5.360338464E-2,-8.077159524E-1,1.664606482E-2
5.959918588E1,-5.482511222E-2,-8.089376688E-1,1.786779426E-2
5.960129666E1,-5.360338464E-2,-8.138245940E-1,1.664606482E-2
5.960340744E1,-5.604684353E-2,-8.162680864E-1,1.664606482E-2
5.960551822E1,-5.482511222E-2,-8.174898028E-1,1.786779426E-2
5.960762895E1,-5.482511222E-2,-8.211549520E-1,1.786779426E-2
5.960973973E1,-5.726857483E-2,-8.211549520E-1,1.786779426E-2
5.961185051E1,-5.604684353E-2,-8.235984445E-1,2.031125315E-2
5.961396130E1,-5.849030241E-2,-8.260418773E-1,1.908952370E-2
5.961607208E1,-5.726857483E-2,-8.284853697E-1,1.908952370E-2
5.961818286E1,-5.726857483E-2,-8.284853697E-1,1.908952370E-2
5.962029364E1,-5.726857483E-2,-8.309288025E-1,1.908952370E-2
5.962240442E1,-5.849030241E-2,-8.321505189E-1,1.908952370E-2
5.962451520E1,-5.726857483E-2,-8.345940113E-1,1.908952370E-2
5.962662598E1,-5.849030241E-2,-8.358157277E-1,2.031125315E-2
5.962873676E1,-5.971203372E-2,-8.394809365E-1,1.908952370E-2
5.963084754E1,-5.971203372E-2,-8.394809365E-1,2.031125315E-2
5.963295822E1,-5.971203372E-2,-8.394809365E-1,2.153298259E-2
5.963506906E1,-5.971203372E-2,-8.407026529E-1,2.153298259E-2
5.963717978E1,-5.726857483E-2,-8.431460857E-1,2.031125315E-2
5.963929062E1,-5.726857483E-2,-8.455895782E-1,2.153298259E-2
5.964140140E1,-5.849030241E-2,-8.468112946E-1,2.153298259E-2
5.964351218E1,-5.971203372E-2,-8.443678617E-1,2.153298259E-2
5.964562296E1,-5.726857483E-2,-8.455895782E-1,2.153298259E-2
5.964773374E1,-5.971203372E-2,-8.480330110E-1,2.153298259E-2
5.964984452E1,-5.726857483E-2,-8.468112946E-1,2.153298259E-2
5.965195531E1,-5.849030241E-2,-8.480330110E-1,2.153298259E-2
5.965406609E1,-5.971203372E-2,-8.492547870E-1,2.153298259E-2
5.965617687E1,-5.971203372E-2,-8.480330110E-1,2.153298259E-2
5.965828760E1,-5.971203372E-2,-8.504765034E-1,2.153298259E-2
5.966039843E1,-5.971203372E-2,-8.492547870E-1,2.031125315E-2
5.966250916E1,-5.849030241E-2,-8.504765034E-1,2.153298259E-2
5.966461994E1,-5.971203372E-2,-8.516982198E-1,2.397644334E-2
5.966673072E1,-6.093376130E-2,-8.516982198E-1,2.153298259E-2
5.966884145E1,-6.093376130E-2,-8.516982198E-1,2.397644334E-2
5.967095229E1,-5.971203372E-2,-8.529199362E-1,2.275471389E-2
5.967306307E1,-6.215549260E-2,-8.541416526E-1,2.397644334E-2
5.967517385E1,-6.215549260E-2,-8.516982198E-1,2.519817278E-2
5.967728463E1,-6.215549260E-2,-8.541416526E-1,2.275471389E-2
5.967939541E1,-6.215549260E-2,-8.541416526E-1,2.397644334E-2
5.968150619E1,-6.215549260E-2,-8.541416526E-1,2.397644334E-2
5.968361697E1,-6.093376130E-2,-8.529199362E-1,2.519817278E-2
5.968572770E1,-6.337722391E-2,-8.541416526E-1,2.641990222E-2
5.968783848E1,-6.337722391E-2,-8.553634286E-1,2.519817278E-2
5.968994926E1,-6.337722391E-2,-8.553634286E-1,2.519817278E-2
5.969206005E1,-6.459894776E-2,-8.541416526E-1,2.519817278E-2
5.969417083E1,-6.215549260E-2,-8.565851450E-1,2.519817278E-2
5.969628161E1,-6.215549260E-2,-8.565851450E-1,2.519817278E-2
5.969839239E1,-6.337722391E-2,-8.553634286E-1,2.519817278E-2
5.970050317E1,-6.215549260E-2,-8.578068614E-1,2.519817278E-2
5.970261395E1,-6.093376130E-2,-8.578068614E-1,2.519817278E-2
5.970472473E1,-6.093376130E-2,-8.602503538E-1,2.764163166E-2
5.970683551E1,-6.215549260E-2,-8.578068614E-1,2.519817278E-2
5.970894630E1,-6.093376130E-2,-8.565851450E-1,2.641990222E-2
5.971105702E1,-6.215549260E-2,-8.590285778E-1,2.519817278E-2
5.971316781E1,-6.093376130E-2,-8.602503538E-1,2.764163166E-2
5.971527859E1,-6.093376130E-2,-8.614720702E-1,2.641990222E-2
5.971738937E1,-6.215549260E-2,-8.590285778E-1,2.641990222E-2
5.971950015E1,-6.093376130E-2,-8.614720702E-1,2.641990222E-2
5.972161093E1,-6.215549260E-2,-8.614720702E-1,2.764163166E-2
5.972372171E1,-6.215549260E-2,-8.602503538E-1,2.764163166E-2
5.972583249E1,-6.215549260E-2,-8.626937866E-1,2.764163166E-2
5.972794327E1,-6.337722391E-2,-8.639155030E-1,2.641990222E-2
5.973005406E1,-6.459894776E-2,-8.626937866E-1,2.886336111E-2
5.973216484E1,-6.215549260E-2,-8.639155030E-1,2.764163166E-2
5.973427562E1,-6.337722391E-2,-8.639155030E-1,2.764163166E-2
5.973638640E1,-6.459894776E-2,-8.626937866E-1,2.886336111E-2
5.973849713E1,-6.215549260E-2,-8.626937866E-1,2.764163166E-2
5.974060791E1,-6.459894776E-2,-8.651372194E-1,2.764163166E-2
5.974271869E1,-6.459894776E-2,-8.651372194E-1,2.764163166E-2
5.974482947E1,-6.459894776E-2,-8.639155030E-1,2.764163166E-2
5.974694025E1,-6.337722391E-2,-8.639155030E-1,2.764163166E-2
5.974905104E1,-6.337722391E-2,-8.675807118E-1,2.764163166E-2
5.975116182E1,-6.459894776E-2,-8.651372194E-1,2.886336111E-2
5.975327260E1,-6.337722391E-2,-8.651372194E-1,2.764163166E-2
5.975538338E1,-6.459894776E-2,-8.626937866E-1,2.886336111E-2
5.975749416E1,-6.459894776E-2,-8.602503538E-1,2.886336111E-2
5.975960494E1,-6.459894776E-2,-8.626937866E-1,3.008509055E-2
5.976171567E1,-6.337722391E-2,-8.614720702E-1,2.886336111E-2
5.976382650E1,-6.459894776E-2,-8.639155030E-1,3.008509055E-2
5.976593723E1,-6.215549260E-2,-8.626937866E-1,3.130681813E-2
5.976804801E1,-6.459894776E-2,-8.614720702E-1,2.886336111E-2
5.977015880E1,-6.459894776E-2,-8.614720702E-1,3.130681813E-2
5.977226958E1,-6.459894776E-2,-8.614720702E-1,3.130681813E-2
5.977438036E1,-6.459894776E-2,-8.602503538E-1,3.008509055E-2
5.977649114E1,-6.215549260E-2,-8.626937866E-1,3.008509055E-2
5.977860192E1,-6.459894776E-2,-8.614720702E-1,2.886336111E-2
5.978071270E1,-6.459894776E-2,-8.614720702E-1,3.008509055E-2
5.978282348E1,-6.337722391E-2,-8.602503538E-1,3.008509055E-2
5.978493426E1,-6.582067907E-2,-8.602503538E-1,2.886336111E-2
5.978704499E1,-6.582067907E-2,-8.602503538E-1,3.008509055E-2
5.978915583E1,-6.459894776E-2,-8.578068614E-1,3.130681813E-2
5.979126656E1,-6.582067907E-2,-8.590285778E-1,3.008509055E-2
