"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.441030656E1,-1.398183107E0,4.126051441E-2,-5.342025757E-1
7.441530656E1,-1.416396141E0,4.256833345E-2,-5.440130234E-1
7.442030656E1,-1.440360785E0,3.928424791E-2,-5.906238556E-1
7.442530656E1,-1.458589077E0,4.260394722E-2,-6.130151749E-1
7.443030656E1,-1.477677464E0,4.309675097E-2,-6.326026917E-1
7.443530656E1,-1.514142752E0,3.983268142E-2,-6.406621933E-1
7.444030656E1,-1.527443290E0,5.220473558E-2,-6.217193604E-1
7.444530656E1,-1.548992157E0,4.800312221E-2,-6.078481674E-1
7.445030656E1,-1.565161347E0,6.231141463E-2,-5.836887360E-1
7.445530656E1,-1.587054968E0,6.663365662E-2,-5.728282928E-1
7.446030656E1,-1.609791279E0,6.275134534E-2,-5.609989166E-1
7.446530656E1,-1.636721492E0,6.655330211E-2,-5.588169098E-1
7.447030656E1,-1.646499634E0,7.495433837E-2,-5.622653961E-1
7.447530656E1,-1.672461033E0,7.732687145E-2,-5.322799683E-1
7.448030656E1,-1.685732126E0,7.055877894E-2,-5.356702805E-1
7.448530656E1,-1.704715133E0,7.547555864E-2,-5.332040787E-1
7.449030656E1,-1.725502133E0,8.881594241E-2,-5.113019943E-1
7.449530656E1,-1.736951113E0,8.751688898E-2,-5.044107437E-1
7.450030656E1,-1.756541252E0,8.762521297E-2,-4.863882065E-1
7.450530656E1,-1.769315243E0,9.713173658E-2,-4.607410431E-1
7.451030656E1,-1.780270219E0,1.036738604E-1,-4.761638641E-1
7.451530656E1,-1.798079967E0,1.057702973E-1,-4.947481155E-1
7.452030656E1,-1.820741177E0,9.542419761E-2,-5.230741501E-1
7.452530656E1,-1.819440484E0,1.157213077E-1,-5.202636719E-1
7.453030656E1,-1.838750362E0,1.156539023E-1,-4.987182617E-1
7.453530656E1,-1.855772853E0,1.111573875E-1,-4.847745895E-1
7.454030656E1,-1.868467450E0,1.248225719E-1,-4.599084854E-1
7.454530656E1,-1.885453224E0,1.168486923E-1,-4.355306625E-1
7.455030656E1,-1.892188191E0,1.241729707E-1,-3.950910568E-1
7.455530656E1,-1.907179594E0,1.282709837E-1,-3.890266418E-1
7.456030656E1,-1.912552118E0,1.350446939E-1,-3.873214722E-1
7.456530656E1,-1.928392172E0,1.339983642E-1,-3.919248581E-1
7.457030656E1,-1.951499462E0,1.296447814E-1,-4.065999985E-1
7.457530656E1,-1.946765184E0,1.359638572E-1,-4.005832672E-1
7.458030656E1,-1.956540823E0,1.442182958E-1,-3.757734299E-1
7.458530656E1,-1.969147086E0,1.492636949E-1,-3.543338776E-1
7.459030656E1,-1.976954699E0,1.444877088E-1,-3.572435379E-1
7.459530656E1,-1.973792791E0,1.517290622E-1,-3.419256210E-1
7.460030656E1,-1.979662418E0,1.563100517E-1,-3.715734482E-1
7.460530656E1,-1.979907990E0,1.462765634E-1,-3.806381226E-1
7.461030656E1,-1.983153820E0,1.557586491E-1,-3.898277283E-1
7.461530656E1,-1.997767568E0,1.618164778E-1,-3.716754913E-1
7.462030656E1,-2.002020359E0,1.649650037E-1,-3.594198227E-1
7.462530656E1,-2.009417534E0,1.603609920E-1,-3.323163986E-1
7.463030656E1,-2.006378889E0,1.620349884E-1,-2.654638290E-1
7.463530656E1,-2.020394325E0,1.635026336E-1,-2.426433563E-1
7.464030656E1,-2.030724287E0,1.724795103E-1,-2.261095047E-1
7.464530656E1,-2.025081396E0,1.713062525E-1,-2.142410278E-1
7.465030656E1,-2.016048670E0,1.706213653E-1,-2.102212906E-1
7.465530656E1,-2.014418364E0,1.680989265E-1,-2.388238907E-1
7.466030656E1,-2.012160778E0,1.684119105E-1,-2.722902298E-1
7.466530656E1,-2.017739534E0,1.665150821E-1,-2.974786758E-1
7.467030656E1,-2.016143322E0,1.735036224E-1,-3.044958115E-1
7.467530656E1,-2.019899845E0,1.708370894E-1,-2.788934708E-1
7.468030656E1,-2.002139330E0,1.750821620E-1,-2.397842407E-1
7.468530656E1,-2.009956360E0,1.818340272E-1,-2.275142670E-1
7.469030656E1,-2.012586594E0,1.681470275E-1,-1.982831955E-1
7.469530656E1,-2.006129980E0,1.826448888E-1,-1.799526215E-1
7.470030656E1,-2.010924816E0,1.756025702E-1,-1.469459534E-1
7.470530656E1,-2.009497643E0,1.789392382E-1,-1.411218643E-1
7.471030656E1,-1.998821855E0,1.777772605E-1,-1.372470856E-1
7.471530656E1,-1.999414444E0,1.782970279E-1,-1.325950623E-1
7.472030656E1,-1.977519512E0,1.787131578E-1,-1.428403854E-1
7.472530656E1,-1.971681833E0,1.791487038E-1,-1.604499817E-1
7.473030656E1,-1.962446213E0,1.858419925E-1,-1.824846268E-1
7.473530656E1,-1.955955744E0,1.800009757E-1,-1.841983795E-1
7.474030656E1,-1.949406624E0,1.826565564E-1,-2.051668167E-1
7.474530656E1,-1.926810503E0,1.749019027E-1,-2.119684219E-1
7.475030656E1,-1.923882723E0,1.779406667E-1,-2.062692642E-1
7.475530656E1,-1.922867775E0,1.699896157E-1,-1.825561523E-1
7.476030656E1,-1.906289339E0,1.729960442E-1,-1.477117538E-1
7.476530656E1,-1.891481638E0,1.821973026E-1,-1.243143082E-1
7.477030656E1,-1.887838960E0,1.635904610E-1,-1.041240692E-1
7.477530656E1,-1.884067655E0,1.712930202E-1,-7.694149017E-2
7.478030656E1,-1.862710714E0,1.742653549E-1,-6.040859222E-2
7.478530656E1,-1.864073873E0,1.705266088E-1,-9.035968781E-2
7.479030656E1,-1.832991362E0,1.689635515E-1,-1.111545563E-1
7.479530656E1,-1.818943858E0,1.659329534E-1,-1.137428284E-1
7.480030656E1,-1.806703448E0,1.679613292E-1,-1.222991943E-1
7.480530656E1,-1.787219048E0,1.508704126E-1,-1.355772018E-1
7.481030656E1,-1.777847052E0,1.637832224E-1,-1.361141205E-1
7.481530656E1,-1.749460220E0,1.563051641E-1,-1.332263947E-1
7.482030656E1,-1.739669800E0,1.508155465E-1,-1.329479218E-1
7.482530656E1,-1.730169892E0,1.602422297E-1,-1.377401352E-1
7.483030656E1,-1.706670403E0,1.458864510E-1,-1.298522949E-1
7.483530656E1,-1.687321186E0,1.336990148E-1,-1.229219437E-1
7.484030656E1,-1.674298525E0,1.399054229E-1,-1.162147522E-1
7.484530656E1,-1.654542208E0,1.424202919E-1,-1.130046844E-1
7.485030656E1,-1.636910915E0,1.470489055E-1,-1.011676788E-1
7.485530656E1,-1.610607386E0,1.364170760E-1,-1.036500931E-1
7.486030656E1,-1.592255950E0,1.358793825E-1,-1.005353928E-1
7.486530656E1,-1.587547302E0,1.332629621E-1,-9.895420074E-2
7.487030656E1,-1.568726063E0,1.322617084E-1,-8.698463440E-2
7.487530656E1,-1.524345636E0,1.166817993E-1,-1.068763733E-1
7.488030656E1,-1.498346925E0,1.169998944E-1,-1.405715942E-1
7.488530656E1,-1.490485668E0,1.263773441E-1,-1.551771164E-1
7.489030656E1,-1.459804296E0,1.182626933E-1,-1.793336868E-1
7.489530656E1,-1.430282116E0,1.190601438E-1,-1.945075989E-1
7.490030656E1,-1.411165953E0,1.089232862E-1,-1.913471222E-1
7.490530656E1,-1.396678805E0,1.115698367E-1,-1.841554642E-1
7.491030656E1,-1.367244005E0,1.128923148E-1,-1.442480087E-1
7.491530656E1,-1.351714253E0,1.070556939E-1,-1.161546707E-1
7.492030656E1,-1.329615831E0,1.089748144E-1,-8.726978302E-2
7.492530656E1,-1.310448885E0,1.038866937E-1,-9.253120422E-2
7.493030656E1,-1.284395456E0,9.834728390E-2,-1.041717529E-1
7.493530656E1,-1.250420094E0,1.044264734E-1,-1.375503540E-1
7.494030656E1,-1.221287012E0,9.092710167E-2,-1.808223724E-1
7.494530656E1,-1.170616746E0,8.660614491E-2,-2.202386856E-1
7.495030656E1,-1.148418784E0,8.274276555E-2,-2.619838715E-1
7.495530656E1,-1.124729872E0,7.606221735E-2,-2.624177933E-1
7.496030656E1,-1.102490187E0,7.870084792E-2,-2.403612137E-1
7.496530656E1,-1.071740150E0,6.969849020E-2,-2.401447296E-1
7.497030656E1,-1.047687173E0,6.768116355E-2,-2.115201950E-1
7.497530656E1,-1.022848606E0,6.660419703E-2,-1.951904297E-1
7.498030656E1,-9.969308376E-1,5.896248668E-2,-1.518459320E-1
7.498530656E1,-9.684947729E-1,6.394246221E-2,-1.389503479E-1
7.499030656E1,-9.470952749E-1,6.379254907E-2,-1.449184418E-1
7.499530656E1,-9.169485569E-1,5.817998201E-2,-1.742515564E-1
7.500030656E1,-8.841516972E-1,5.739070475E-2,-2.038021088E-1
7.500530656E1,-8.426904678E-1,5.235186219E-2,-2.561979294E-1
7.501030656E1,-7.971717119E-1,4.249481857E-2,-3.039741516E-1
7.501530656E1,-7.790708542E-1,4.641315341E-2,-3.464651108E-1
7.502030656E1,-7.380461693E-1,4.982222617E-2,-3.666629791E-1
7.502530656E1,-7.086040974E-1,4.394854605E-2,-3.682861328E-1
7.503030656E1,-6.809996367E-1,3.820949048E-2,-3.298645020E-1
7.503530656E1,-6.656801701E-1,3.214518726E-2,-2.686243057E-1
7.504030656E1,-6.324419975E-1,3.146391362E-2,-2.202224731E-1
7.504530656E1,-6.065104008E-1,4.565465450E-2,-1.920337677E-1
7.505030656E1,-5.810863972E-1,3.783910722E-2,-1.754674911E-1
7.505530656E1,-5.510363579E-1,3.567858785E-2,-1.915445328E-1
7.506030656E1,-5.146527290E-1,2.190195769E-2,-2.375249863E-1
7.506530656E1,-4.738439322E-1,2.517566085E-2,-3.036928177E-1
7.507030656E1,-4.240168333E-1,1.449914277E-2,-3.706340790E-1
7.507530656E1,-3.864785433E-1,2.207852900E-2,-4.327030182E-1
7.508030656E1,-3.612711430E-1,1.714371890E-2,-4.640312195E-1
7.508530656E1,-3.206709623E-1,1.756195724E-2,-4.835958481E-1
7.509030656E1,-2.945858240E-1,1.307090372E-2,-4.398622513E-1
7.509530656E1,-2.696801424E-1,1.124501601E-2,-4.043416977E-1
7.510030656E1,-2.400183678E-1,1.305007190E-2,-3.476152420E-1
7.510530656E1,-2.103090286E-1,1.137808338E-2,-3.137264252E-1
7.511030656E1,-1.767551899E-1,1.724578068E-2,-3.076753616E-1
7.511530656E1,-1.425024271E-1,1.360601187E-2,-3.045015335E-1
7.512030656E1,-1.110467911E-1,1.052566804E-2,-3.252153397E-1
7.512530656E1,-8.084666729E-2,1.334846951E-2,-3.663177490E-1
7.513030656E1,-3.773319721E-2,2.862133086E-3,-3.982830048E-1
7.513530656E1,-4.477620125E-3,3.234293312E-3,-4.320125580E-1
7.514030656E1,3.412270546E-2,-7.339224219E-3,-4.456052780E-1
7.514530656E1,6.402146816E-2,1.030147076E-2,-4.292602539E-1
7.515030656E1,9.901773930E-2,4.569172859E-3,-4.367980957E-1
7.515530656E1,1.340947151E-1,7.672423497E-3,-4.267168045E-1
7.516030656E1,1.752484441E-1,1.305229496E-2,-4.248418808E-1
7.516530656E1,1.945584416E-1,4.974002950E-3,-4.208641052E-1
7.517030656E1,2.279538512E-1,4.358969163E-4,-4.145078659E-1
7.517530656E1,2.651917338E-1,8.727363311E-3,-4.078874588E-1
7.518030656E1,2.914859653E-1,5.332089961E-3,-3.908777237E-1
7.518530656E1,3.269152045E-1,8.999776095E-3,-3.905286789E-1
7.519030656E1,3.585556149E-1,1.529627293E-2,-3.879976273E-1
7.519530656E1,3.958755136E-1,5.302592181E-3,-4.075794220E-1
7.520030656E1,4.253973365E-1,2.810109407E-3,-4.343261719E-1
7.520530656E1,4.610313773E-1,3.069380298E-3,-4.581623077E-1
7.521030656E1,4.945758581E-1,1.770772040E-2,-5.006065369E-1
7.521530656E1,5.329311490E-1,1.128483936E-2,-4.922494888E-1
7.522030656E1,5.502427816E-1,1.261111535E-2,-4.978075027E-1
7.522530656E1,5.928345919E-1,2.019288950E-2,-4.727916718E-1
7.523030656E1,6.194419861E-1,1.782171056E-2,-4.499912262E-1
7.523530656E1,6.503285170E-1,1.747662574E-2,-4.193258286E-1
7.524030656E1,6.843402386E-1,2.333404496E-2,-3.865432739E-1
7.524530656E1,7.050342560E-1,2.676022798E-2,-3.668222427E-1
7.525030656E1,7.425074577E-1,1.859564334E-2,-3.712282181E-1
7.525530656E1,7.825257778E-1,2.361597493E-2,-4.143962860E-1
7.526030656E1,8.162375689E-1,2.426164225E-2,-4.322834015E-1
7.526530656E1,8.511643410E-1,2.388549596E-2,-4.604692459E-1
7.527030656E1,8.807476163E-1,3.568110615E-2,-4.693908691E-1
7.527530656E1,9.036568403E-1,3.082047030E-2,-4.544515610E-1
7.528030656E1,9.246972203E-1,4.153624177E-2,-4.428377151E-1
7.528530656E1,9.475026727E-1,3.334690258E-2,-4.325990677E-1
7.529030656E1,9.880250692E-1,3.724431619E-2,-3.965272903E-1
7.529530656E1,1.012638927E0,3.926463798E-2,-3.968677521E-1
7.530030656E1,1.045083046E0,5.205421895E-2,-4.003915787E-1
7.530530656E1,1.073508382E0,4.571142048E-2,-3.680448532E-1
7.531030656E1,1.109916925E0,5.510090292E-2,-3.768692017E-1
7.531530656E1,1.125559688E0,6.105675548E-2,-3.750114441E-1
7.532030656E1,1.158150196E0,5.787202343E-2,-3.738298416E-1
7.532530656E1,1.184730530E0,5.526928976E-2,-3.610572815E-1
7.533030656E1,1.199471831E0,6.519730389E-2,-3.564634323E-1
7.533530656E1,1.238248706E0,7.454276830E-2,-3.889770508E-1
7.534030656E1,1.269417286E0,7.214125246E-2,-4.119281769E-1
7.534530656E1,1.292082548E0,6.599628925E-2,-4.224538803E-1
7.535030656E1,1.325872779E0,7.334458828E-2,-4.114255905E-1
7.535530656E1,1.355390549E0,8.222354203E-2,-4.048824310E-1
7.536030656E1,1.374041319E0,7.778370380E-2,-3.702859879E-1
7.536530656E1,1.384892821E0,8.692964166E-2,-3.365421295E-1
7.537030656E1,1.416290045E0,9.609907866E-2,-3.025703430E-1
7.537530656E1,1.436700821E0,9.207932651E-2,-2.797174454E-1
7.538030656E1,1.439784765E0,9.375829995E-2,-2.601356506E-1
7.538530656E1,1.474328279E0,9.384954721E-2,-2.637395859E-1
7.539030656E1,1.501289368E0,9.677094221E-2,-2.786226273E-1
7.539530656E1,1.522016287E0,1.123364270E-1,-2.866458893E-1
7.540030656E1,1.543394208E0,1.100098044E-1,-2.956991196E-1
7.540530656E1,1.569211721E0,1.050299853E-1,-3.022861481E-1
7.541030656E1,1.591878295E0,1.151161939E-1,-3.007745743E-1
7.541530656E1,1.618240356E0,1.201976538E-1,-2.963085175E-1
7.542030656E1,1.634612799E0,1.253378093E-1,-2.757873535E-1
7.542530656E1,1.652703047E0,1.186349839E-1,-2.800741196E-1
7.543030656E1,1.672547460E0,1.230708212E-1,-2.407932281E-1
7.543530656E1,1.685789585E0,1.194892228E-1,-1.749725342E-1
7.544030656E1,1.694007039E0,1.312406361E-1,-1.548690796E-1
7.544530656E1,1.710074782E0,1.229700893E-1,-1.418085098E-1
7.545030656E1,1.733348370E0,1.286072284E-1,-1.301422119E-1
7.545530656E1,1.754222274E0,1.319900453E-1,-1.256017685E-1
7.546030656E1,1.774196863E0,1.455296874E-1,-1.304445267E-1
7.546530656E1,1.782092333E0,1.453908980E-1,-1.652002335E-1
7.547030656E1,1.805855989E0,1.493082941E-1,-1.893262863E-1
7.547530656E1,1.814758539E0,1.472750902E-1,-1.912746429E-1
7.548030656E1,1.837604523E0,1.560786217E-1,-2.112293243E-1
7.548530656E1,1.849272370E0,1.643182933E-1,-1.822681427E-1
7.549030656E1,1.853584647E0,1.656343937E-1,-1.511459351E-1
7.549530656E1,1.874274492E0,1.595717818E-1,-8.357334137E-2
7.550030656E1,1.891368151E0,1.630416214E-1,-6.069469452E-2
7.550530656E1,1.889952898E0,1.661985517E-1,-2.892684937E-2
7.551030656E1,1.900815845E0,1.794891357E-1,-5.903244019E-3
7.551530656E1,1.913165092E0,1.724817902E-1,-6.188392639E-3
7.552030656E1,1.929512024E0,1.667212993E-1,6.809234619E-4
7.552530656E1,1.938471079E0,1.732134819E-1,-3.429412842E-3
7.553030656E1,1.948341608E0,1.704911888E-1,-1.466560364E-2
7.553530656E1,1.962355852E0,1.741222292E-1,-4.020881653E-2
7.554030656E1,1.969548345E0,1.803385615E-1,-3.548240662E-2
7.554530656E1,1.966411591E0,1.738517135E-1,1.671791077E-2
7.555030656E1,1.977926135E0,1.839232892E-1,4.458427429E-2
7.555530656E1,1.986968756E0,1.777548641E-1,6.048393250E-2
7.556030656E1,1.997438192E0,1.850345433E-1,7.785320282E-2
7.556530656E1,1.994585991E0,1.860315204E-1,6.131362915E-2
7.557030656E1,2.001793146E0,1.888227463E-1,6.474781036E-2
7.557530656E1,2.017021418E0,1.866062135E-1,5.814647675E-2
7.558030656E1,2.019141674E0,1.839955002E-1,5.469703674E-2
7.558530656E1,2.024251461E0,1.733384281E-1,9.084415436E-2
7.559030656E1,2.027060509E0,1.761848032E-1,9.337806702E-2
7.559530656E1,2.029281855E0,1.858919412E-1,1.102981567E-1
7.560030656E1,2.034430981E0,1.892005503E-1,1.322002411E-1
7.560530656E1,2.024556637E0,1.962433159E-1,1.395893097E-1
7.561030656E1,2.025683165E0,1.917065680E-1,1.705684662E-1
7.561530656E1,2.024542332E0,1.898261011E-1,1.761369705E-1
7.562030656E1,2.017395973E0,1.866480112E-1,1.925420761E-1
7.562530656E1,2.015147209E0,1.806944907E-1,2.170381546E-1
7.563030656E1,2.028694630E0,1.921685189E-1,2.241258621E-1
7.563530656E1,2.026060104E0,2.008314133E-1,2.175540924E-1
7.564030656E1,2.024378300E0,1.913236678E-1,2.137842178E-1
7.564530656E1,2.015529394E0,1.935369819E-1,2.045917511E-1
7.565030656E1,2.014162540E0,1.905470192E-1,1.822929382E-1
7.565530656E1,2.021214008E0,1.861021221E-1,1.755170822E-1
7.566030656E1,2.020406723E0,1.850892305E-1,1.669101715E-1
7.566530656E1,2.005290508E0,1.820499152E-1,1.754760742E-1
7.567030656E1,2.010490656E0,1.960003376E-1,1.753015518E-1
7.567530656E1,2.008215666E0,1.857285649E-1,1.779413223E-1
7.568030656E1,1.992213011E0,1.810087264E-1,1.777172089E-1
7.568530656E1,1.983160734E0,1.911552995E-1,2.181472778E-1
7.569030656E1,1.985771656E0,1.742175519E-1,2.602901459E-1
7.569530656E1,1.968259215E0,1.882848442E-1,2.977733612E-1
7.570030656E1,1.955995083E0,1.764919162E-1,3.256521225E-1
7.570530656E1,1.953779221E0,1.654066890E-1,3.477382660E-1
7.571030656E1,1.932438612E0,1.736612022E-1,3.346176147E-1
7.571530656E1,1.926751614E0,1.786005348E-1,3.133897781E-1
7.572030656E1,1.924013615E0,1.726613343E-1,2.995891571E-1
7.572530656E1,1.929835677E0,1.641118228E-1,2.715406418E-1
7.573030656E1,1.906550884E0,1.700343192E-1,2.369213104E-1
7.573530656E1,1.905523777E0,1.737452000E-1,2.063646317E-1
7.574030656E1,1.888979673E0,1.639927328E-1,2.019252777E-1
7.574530656E1,1.879204988E0,1.585739553E-1,2.337493896E-1
7.575030656E1,1.863949776E0,1.677837074E-1,2.552213669E-1
7.575530656E1,1.851122141E0,1.527771801E-1,2.920160294E-1
7.576030656E1,1.827808619E0,1.557038724E-1,3.328237534E-1
7.576530656E1,1.807602644E0,1.551044583E-1,3.487815857E-1
7.577030656E1,1.789457083E0,1.556311846E-1,3.484582901E-1
7.577530656E1,1.796529412E0,1.523380876E-1,3.211145401E-1
7.578030656E1,1.775464177E0,1.534268707E-1,2.719717026E-1
7.578530656E1,1.774999380E0,1.533997655E-1,1.995677948E-1
7.579030656E1,1.763720989E0,1.581493169E-1,1.284751892E-1
7.579530656E1,1.739905596E0,1.425951719E-1,1.197242737E-1
7.580030656E1,1.720764399E0,1.428121179E-1,1.294345856E-1
7.580530656E1,1.699500561E0,1.277340204E-1,1.659498215E-1
7.581030656E1,1.679257393E0,1.304634213E-1,2.189073563E-1
7.581530656E1,1.658879519E0,1.186972111E-1,2.668380737E-1
7.582030656E1,1.641427994E0,1.226709038E-1,3.108921051E-1
7.582530656E1,1.613596559E0,1.256830245E-1,3.173446655E-1
7.583030656E1,1.591886520E0,1.171297133E-1,3.044347763E-1
7.583530656E1,1.583517551E0,1.243259758E-1,2.542829514E-1
7.584030656E1,1.566452861E0,1.242253631E-1,2.021331787E-1
7.584530656E1,1.543844581E0,1.016370356E-1,1.679534912E-1
7.585030656E1,1.524816751E0,1.067540050E-1,1.453399658E-1
7.585530656E1,1.504273176E0,1.088573784E-1,1.515626907E-1
7.586030656E1,1.484135509E0,9.869532287E-2,1.605720520E-1
7.586530656E1,1.451768517E0,1.004988402E-1,2.242183685E-1
7.587030656E1,1.419813991E0,8.781118691E-2,2.810869217E-1
7.587530656E1,1.397646427E0,7.852616906E-2,2.468118668E-1
7.588030656E1,1.379546523E0,8.408078551E-2,2.327365875E-1
7.588530656E1,1.368209362E0,9.045273066E-2,1.798639297E-1
7.589030656E1,1.334458232E0,7.356595993E-2,1.368827820E-1
7.589530656E1,1.318225145E0,8.503448963E-2,1.077384949E-1
7.590030656E1,1.285184145E0,6.977301836E-2,1.324548721E-1
7.590530656E1,1.261584044E0,7.320301235E-2,1.281108856E-1
7.591030656E1,1.243574500E0,6.899617612E-2,9.136772156E-2
7.591530656E1,1.216813803E0,6.949272752E-2,3.784847260E-2
7.592030656E1,1.195429325E0,7.434354722E-2,-1.823234558E-2
7.592530656E1,1.179699659E0,6.536874175E-2,-2.327442169E-2
7.593030656E1,1.150606036E0,6.838019192E-2,-5.485057831E-2
7.593530656E1,1.118626237E0,6.176395714E-2,-3.662586212E-2
7.594030656E1,1.095489860E0,5.746801198E-2,-5.276679993E-3
7.594530656E1,1.061924338E0,4.745218158E-2,3.660011292E-2
7.595030656E1,1.041330814E0,4.936228693E-2,5.973720551E-2
7.595530656E1,9.972073436E-1,4.005539417E-2,6.898117065E-2
7.596030656E1,9.695337415E-1,5.105763674E-2,3.744220734E-2
7.596530656E1,9.474477172E-1,5.671580136E-2,1.280784607E-2
7.597030656E1,9.256145954E-1,4.335394502E-2,-3.527736664E-2
7.597530656E1,9.043989778E-1,4.252097011E-2,-1.066865921E-1
7.598030656E1,8.707614541E-1,3.789478540E-2,-1.554546356E-1
7.598530656E1,8.401873112E-1,2.279700339E-2,-1.686992645E-1
7.599030656E1,8.125718236E-1,3.044286370E-2,-1.927537918E-1
7.599530656E1,7.839380503E-1,2.697604895E-2,-1.487035751E-1
7.600030656E1,7.586550713E-1,1.852430403E-2,-1.152029037E-1
7.600530656E1,7.202620506E-1,3.467068076E-3,-6.436920166E-2
7.601030656E1,6.763079166E-1,2.174122632E-2,-3.331661224E-2
7.601530656E1,6.430943012E-1,1.268911362E-2,-2.333641052E-2
7.602030656E1,6.275304556E-1,1.184634864E-2,-2.258300781E-2
7.602530656E1,5.970827341E-1,9.684115648E-3,-5.808162689E-2
7.603030656E1,5.629200935E-1,2.423733473E-3,-1.545248032E-1
7.603530656E1,5.460532308E-1,1.378700137E-2,-2.080802917E-1
7.604030656E1,5.055059791E-1,2.779707313E-3,-2.667217255E-1
7.604530656E1,4.878996611E-1,8.682385087E-3,-3.334665298E-1
7.605030656E1,4.622035623E-1,-2.009779215E-3,-3.415527344E-1
7.605530656E1,4.198442698E-1,4.501447082E-3,-3.612594604E-1
7.606030656E1,3.879846931E-1,-1.061689854E-2,-3.349475861E-1
7.606530656E1,3.611968756E-1,-1.106674969E-2,-2.988166809E-1
7.607030656E1,3.289821744E-1,-9.675204754E-3,-2.797670364E-1
7.607530656E1,2.886826396E-1,-1.486310363E-2,-2.793540955E-1
7.608030656E1,2.549104095E-1,-5.436986685E-3,-2.842607498E-1
7.608530656E1,2.234895229E-1,-1.606257260E-2,-2.935819626E-1
7.609030656E1,1.984511018E-1,-1.548230648E-2,-3.169298172E-1
7.609530656E1,1.636734605E-1,-6.413742900E-3,-3.370733261E-1
7.610030656E1,1.338067055E-1,-6.429210305E-3,-3.714256287E-1
7.610530656E1,1.060749888E-1,-1.275998354E-2,-4.129371643E-1
7.611030656E1,6.347686052E-2,-2.868814766E-2,-4.301233292E-1
7.611530656E1,4.004585743E-2,-2.497316897E-2,-4.205598831E-1
7.612030656E1,-6.448030472E-4,-2.092558146E-2,-4.266309738E-1
7.612530656E1,-3.158748150E-2,-1.497550309E-2,-4.207782745E-1
7.613030656E1,-6.879544258E-2,-2.224296331E-3,-4.281949997E-1
7.613530656E1,-9.296238422E-2,-1.727933437E-2,-4.142780304E-1
7.614030656E1,-1.183867455E-1,-2.331390977E-2,-4.131507874E-1
7.614530656E1,-1.638885736E-1,-2.015606314E-2,-4.111089706E-1
7.615030656E1,-1.891597509E-1,-1.813178509E-2,-4.328966141E-1
7.615530656E1,-2.241933346E-1,-2.423225343E-2,-4.706897736E-1
7.616030656E1,-2.555679083E-1,-2.063219249E-2,-5.103187561E-1
7.616530656E1,-2.837353945E-1,-2.083414048E-2,-5.351209641E-1
7.617030656E1,-3.186455965E-1,-2.827471495E-2,-5.523147583E-1
7.617530656E1,-3.451000452E-1,-2.880377322E-2,-5.473709106E-1
7.618030656E1,-3.818265200E-1,-2.143572271E-2,-5.368289948E-1
7.618530656E1,-4.206168652E-1,-1.499792188E-2,-5.143022537E-1
7.619030656E1,-4.417431355E-1,-2.509292960E-2,-5.029716492E-1
7.619530656E1,-4.741359949E-1,-1.592782885E-2,-5.033988953E-1
7.620030656E1,-4.992426634E-1,-1.594755054E-2,-5.341110229E-1
7.620530656E1,-5.320684910E-1,-1.391506940E-2,-5.619134903E-1
7.621030656E1,-5.616590977E-1,-6.973721087E-3,-6.052007675E-1
7.621530656E1,-5.863286257E-1,-1.042850316E-3,-6.425571442E-1
7.622030656E1,-6.281865835E-1,-6.438657641E-3,-6.412229538E-1
7.622530656E1,-6.518608332E-1,-7.144451141E-3,-6.296701431E-1
7.623030656E1,-6.968122721E-1,-7.539153099E-3,-5.987462997E-1
