Frequency;Channel A
(kHz);(dBu)

36,47804260;-50,49965000
36,52572632;-54,37510000
36,57341003;-55,69617000
36,62109375;-58,05087000
36,66877747;-63,18547000
36,71646118;-69,19376000
36,76414490;-60,24705000
36,81182861;-56,54824000
36,85951233;-56,46670000
36,90719604;-53,62383000
36,95487976;-54,20324000
37,00256348;-67,50682000
37,05024719;-58,99684000
37,09793091;-57,74126000
37,14561462;-75,91981000
37,19329834;-60,95658000
37,24098206;-65,43870000
37,28866577;-55,93817000
37,33634949;-56,06879000
37,38403320;-62,84576000
37,43171692;-68,50533000
37,47940063;-56,71728000
37,52708435;-51,83162000
37,57476807;-54,36305000
37,62245178;-63,38866000
37,67013550;-66,67850000
37,71781921;-58,08828000
37,76550293;-55,20034000
37,81318665;-62,18118000
37,86087036;-58,85712000
37,90855408;-55,38102000
37,95623779;-74,91418000
38,00392151;-60,04631000
38,05160522;-66,66291000
38,09928894;-57,97043000
38,14697266;-54,04942000
38,19465637;-71,04239000
38,24234009;-55,41664000
38,29002380;-56,76941000
38,33770752;-63,46680000
38,38539124;-62,77235000
38,43307495;-60,82503000
38,48075867;-75,25138000
38,52844238;-59,01317000
38,57612610;-56,23425000
38,62380981;-61,02028000
38,67149353;-70,28092000
38,71917725;-64,53411000
38,76686096;-54,99406000
38,81454468;-52,89480000
38,86222839;-57,87701000
38,90991211;-88,29805000
38,95759583;-57,03157000
39,00527954;-53,81565000
39,05296326;-55,55591000
39,10064697;-58,24902000
39,14833069;-58,70223000
39,19601440;-58,99474000
39,24369812;-56,92709000
39,29138184;-65,22788000
39,33906555;-54,13680000
39,38674927;-51,66443000
39,43443298;-52,85324000
39,48211670;-55,34601000
39,52980042;-67,47443000
39,57748413;-61,16055000
39,62516785;-62,25385000
39,67285156;-62,55175000
39,72053528;-56,32128000
39,76821899;-61,13133000
39,81590271;-58,58321000
39,86358643;-60,12001000
39,91127014;-60,95861000
39,95895386;-58,78757000
40,00663757;-55,67095000
40,05432129;-52,73903000
40,10200500;-53,51992000
40,14968872;-54,76286000
40,19737244;-57,39803000
40,24505615;-59,23933000
40,29273987;-53,75489000
40,34042358;-53,33516000
40,38810730;-56,86031000
40,43579102;-69,00586000
40,48347473;-58,41077000
40,53115845;-55,97771000
40,57884216;-65,54990000
40,62652588;-64,19900000
40,67420959;-51,11435000
40,72189331;-47,63820000
40,76957703;-47,29284000
40,81726074;-48,38919000
40,86494446;-53,81274000
40,91262817;-65,77686000
40,96031189;-52,36333000
41,00799561;-48,96386000
41,05567932;-51,68619000
41,10336304;-54,54587000
41,15104675;-52,66291000
41,19873047;-51,67736000
41,24641418;-54,49935000
41,29409790;-63,46965000
41,34178162;-61,24188000
41,38946533;-62,83753000
41,43714905;-67,72355000
41,48483276;-71,14248000
41,53251648;-58,84186000
41,58020020;-55,20782000
41,62788391;-55,54077000
41,67556763;-54,31312000
41,72325134;-56,63147000
41,77093506;-62,02660000
41,81861877;-57,39359000
41,86630249;-53,49411000
41,91398621;-53,49784000
41,96166992;-53,38135000
42,00935364;-53,94021000
42,05703735;-54,46668000
42,10472107;-52,91684000
42,15240479;-51,56037000
42,20008850;-52,59728000
42,24777222;-53,73389000
42,29545593;-53,12871000
42,34313965;-55,22901000
42,39082336;-53,27324000
42,43850708;-52,15297000
42,48619080;-51,28218000
42,53387451;-55,21275000
42,58155823;-77,52751000
42,62924194;-63,55094000
42,67692566;-69,38802000
42,72460938;-69,35451000
42,77229309;-56,13177000
42,81997681;-49,77350000
42,86766052;-52,52016000
42,91534424;-62,80578000
42,96302795;-59,03368000
43,01071167;-53,33981000
43,05839539;-53,79969000
43,10607910;-53,40240000
43,15376282;-54,85188000
43,20144653;-58,27792000
43,24913025;-61,01928000
43,29681396;-68,48762000
43,34449768;-59,84679000
43,39218140;-51,56993000
43,43986511;-49,73415000
43,48754883;-51,62958000
43,53523254;-54,92627000
43,58291626;-55,73260000
43,63059998;-54,92661000
43,67828369;-56,17817000
43,72596741;-56,80859000
43,77365112;-57,24136000
43,82133484;-57,63866000
43,86901855;-53,78745000
43,91670227;-56,37774000
43,96438599;-53,86483000
44,01206970;-52,57734000
44,05975342;-53,16475000
44,10743713;-61,22125000
44,15512085;-76,39320000
44,20280457;-55,51762000
44,25048828;-52,72030000
44,29817200;-51,48859000
44,34585571;-50,28453000
44,39353943;-50,97861000
44,44122314;-52,52177000
44,48890686;-53,88137000
44,53659058;-64,24612000
44,58427429;-56,08706000
44,63195801;-50,70594000
44,67964172;-52,94842000
44,72732544;-56,99778000
44,77500916;-52,03328000
44,82269287;-52,99656000
44,87037659;-57,54175000
44,91806030;-61,74377000
44,96574402;-72,33723000
45,01342773;-56,71663000
45,06111145;-51,40831000
45,10879517;-50,84527000
45,15647888;-52,94941000
45,20416260;-60,84922000
45,25184631;-59,23380000
45,29953003;-53,57491000
45,34721375;-54,99661000
45,39489746;-56,69501000
45,44258118;-56,06658000
45,49026489;-60,42912000
45,53794861;-57,63417000
45,58563232;-53,69785000
45,63331604;-53,38255000
45,68099976;-49,77533000
45,72868347;-48,53027000
45,77636719;-51,72874000
45,82405090;-61,71213000
45,87173462;-64,39811000
45,91941833;-59,08455000
45,96710205;-64,94173000
46,01478577;-57,19614000
46,06246948;-54,71924000
46,11015320;-58,58045000
46,15783691;-59,97642000
46,20552063;-59,13903000
46,25320435;-58,82605000
46,30088806;-60,94949000
46,34857178;-60,90705000
46,39625549;-61,16537000
46,44393921;-58,54480000
46,49162292;-52,63763000
46,53930664;-57,92318000
46,58699036;-61,15914000
46,63467407;-56,28344000
46,68235779;-63,36688000
46,73004150;-56,17794000
46,77772522;-56,16256000
46,82540894;-65,40034000
46,87309265;-59,95610000
46,92077637;-54,51313000
46,96846008;-53,57788000
47,01614380;-56,09344000
47,06382751;-61,73199000
47,11151123;-60,48391000
47,15919495;-61,53610000
47,20687866;-61,05810000
47,25456238;-58,00629000
47,30224609;-52,56330000
47,34992981;-58,01987000
47,39761353;-56,74343000
47,44529724;-53,50282000
47,49298096;-55,29046000
47,54066467;-57,60931000
47,58834839;-54,55990000
47,63603210;-54,43422000
47,68371582;-63,50874000
47,73139954;-55,58187000
47,77908325;-56,25845000
47,82676697;-58,21901000
47,87445068;-52,15142000
47,92213440;-48,75513000
47,96981812;-50,81153000
48,01750183;-56,92124000
48,06518555;-64,90093000
48,11286926;-60,93105000
48,16055298;-54,57186000
48,20823669;-56,22035000
48,25592041;-60,61766000
48,30360413;-57,61956000
48,35128784;-58,35718000
48,39897156;-54,48821000
48,44665527;-58,45945000
48,49433899;-60,76165000
48,54202271;-56,25698000
48,58970642;-58,12630000
48,63739014;-57,60067000
48,68507385;-55,00917000
48,73275757;-59,87601000
48,78044128;-66,08194000
48,82812500;-58,62700000
48,87580872;-54,27903000
48,92349243;-53,94940000
48,97117615;-56,64591000
49,01885986;-56,48816000
49,06654358;-59,54532000
49,11422729;-65,04965000
49,16191101;-59,69071000
49,20959473;-53,31699000
49,25727844;-54,39003000
49,30496216;-63,58142000
49,35264587;-65,99048000
49,40032959;-58,28278000
49,44801331;-55,62615000
49,49569702;-58,43576000
49,54338074;-51,66032000
49,59106445;-52,09277000
49,63874817;-66,74706000
49,68643188;-55,26790000
49,73411560;-54,06266000
49,78179932;-58,79395000
49,82948303;-65,01941000
49,87716675;-67,80763000
49,92485046;-60,64922000
49,97253418;-56,84648000
50,02021790;-53,41481000
50,06790161;-58,94175000
50,11558533;-59,38778000
50,16326904;-54,47480000
50,21095276;-52,64078000
50,25863647;-49,47095000
50,30632019;-51,70610000
50,35400391;-57,93682000
50,40168762;-64,98790000
50,44937134;-58,22054000
50,49705505;-60,30966000
50,54473877;-64,44932000
50,59242249;-66,22380000
50,64010620;-63,15624000
50,68778992;-58,56263000
50,73547363;-67,76742000
50,78315735;-66,58323000
50,83084106;-65,21189000
