"Time[ms]","Channel[V]"
14.55754090,0.16052740
14.56010090,-0.01525925
14.56266090,-0.01525925
14.56522090,-0.01525925
14.56778090,-0.01525925
14.57034090,-0.01525925
14.57290090,0.16052740
14.57546090,-0.01525925
14.57802090,0.16052740
14.58058090,-0.01525925
14.58314090,-0.01525925
14.58570090,-0.01525925
14.58826090,-0.01525925
14.59082090,-0.01525925
14.59338090,-0.01525925
14.59594090,-0.01525925
14.59850090,-0.01525925
14.60106090,0.16052740
14.60362090,-0.01525925
14.60618090,-0.01525925
14.60874090,-0.01525925
14.61130090,0.16052740
14.61386090,0.16052740
14.61642090,-0.01525925
14.61898090,-0.01525925
14.62154090,-0.01525925
14.62410090,-0.01525925
14.62666090,0.16052740
14.62922090,-0.01525925
14.63178090,0.16052740
14.63434090,0.16052740
14.63690090,-0.01525925
14.63946090,-0.01525925
14.64202090,0.16052740
14.64458090,-0.01525925
14.64714090,-0.01525925
14.64970090,0.16052740
14.65226090,-0.01525925
14.65482090,0.16052740
14.65738090,-0.01525925
14.65994090,-0.01525925
14.66250090,0.16052740
14.66506090,-0.01525925
14.66762090,0.16052740
14.67018090,0.16052740
14.67274090,-0.01525925
14.67530090,0.16052740
14.67786090,0.16052740
14.68042090,0.16052740
14.68298090,0.16052740
14.68554090,-0.01525925
14.68810090,0.16052740
14.69066090,0.16052740
14.69322090,0.16052740
14.69578090,-0.01525925
14.69834090,0.16052740
14.70090090,0.16052740
14.70346090,-0.01525925
14.70602090,0.16052740
14.70858090,0.16052740
14.71114090,-0.01525925
14.71370090,0.16052740
14.71626090,-0.01525925
14.71882090,0.16052740
14.72138090,0.16052740
14.72394090,-0.01525925
14.72650090,0.16052740
14.72906090,0.16052740
14.73162090,-0.01525925
14.73418090,0.16052740
14.73674090,0.16052740
14.73930090,0.16052740
14.74186090,-0.01525925
14.74442090,0.16052740
14.74698090,0.16052740
14.74954090,0.16052740
14.75210090,-0.01525925
14.75466090,-0.01525925
14.75722090,-0.01525925
14.75978090,0.16052740
14.76234090,0.16052740
14.76490090,0.16052740
14.76746090,0.16052740
14.77002090,-0.01525925
14.77258090,0.16052740
14.77514090,-0.01525925
14.77770090,-0.01525925
14.78026090,0.16052740
14.78282090,0.16052740
14.78538090,0.16052740
14.78794090,0.16052740
14.79050090,0.16052740
14.79306090,0.16052740
14.79562090,-0.01525925
14.79818090,-0.01525925
14.80074090,-0.01525925
14.80330090,0.16052740
14.80586090,0.16052740
14.80842090,0.16052740
14.81098090,-0.01525925
14.81354090,-0.01525925
14.81610090,-0.01525925
14.81866090,0.16052740
14.82122090,-0.01525925
14.82378090,0.16052740
14.82634090,-0.01525925
14.82890090,0.16052740
14.83146090,0.16052740
14.83402090,0.16052740
14.83658090,-0.01525925
14.83914090,-0.01525925
14.84170090,-0.01525925
14.84426090,-0.01525925
14.84682090,0.16052740
14.84938090,-0.01525925
14.85194090,0.16052740
14.85450090,-0.01525925
14.85706090,0.16052740
14.85962090,-0.01525925
14.86218090,-0.01525925
14.86474090,-0.01525925
14.86730090,0.16052740
14.86986090,-0.01525925
14.87242090,0.16052740
14.87498090,-0.01525925
14.87754090,-0.01525925
14.88010090,-0.01525925
14.88266090,-0.01525925
14.88522090,-0.01525925
14.88778090,-0.01525925
14.89034090,-0.01525925
14.89290090,-0.01525925
14.89546090,-0.01525925
14.89802090,-0.01525925
14.90058090,-0.01525925
14.90314090,-0.01525925
14.90570090,-0.01525925
14.90826090,-0.01525925
14.91082090,-0.01525925
14.91338090,-0.01525925
14.91594090,-0.01525925
14.91850090,-0.01525925
14.92106090,-0.01525925
14.92362090,-0.01525925
14.92618090,-0.01525925
14.92874090,-0.01525925
14.93130090,-0.01525925
14.93386090,-0.01525925
14.93642090,-0.19104590
14.93898090,-0.01525925
14.94154090,-0.01525925
14.94410090,-0.01525925
14.94666090,-0.01525925
14.94922090,-0.01525925
14.95178090,-0.19104590
14.95434090,-0.01525925
14.95690090,-0.01525925
14.95946090,-0.01525925
14.96202090,-0.01525925
14.96458090,-0.01525925
14.96714090,-0.01525925
14.96970090,-0.01525925
14.97226090,-0.01525925
14.97482090,-0.01525925
14.97738090,-0.01525925
14.97994090,-0.01525925
14.98250090,-0.01525925
14.98506090,-0.01525925
14.98762090,-0.01525925
14.99018090,-0.01525925
14.99274090,-0.01525925
14.99530090,-0.01525925
14.99786090,-0.01525925
15.00042090,-0.01525925
15.00298090,-0.01525925
15.00554090,-0.01525925
15.00810090,-0.01525925
15.01066090,-0.01525925
15.01322090,-0.19104590
15.01578090,-0.01525925
15.01834090,-0.01525925
15.02090090,-0.01525925
15.02346090,-0.19104590
15.02602090,-0.19104590
15.02858090,-0.01525925
15.03114090,-0.01525925
15.03370090,-0.01525925
15.03626090,-0.01525925
15.03882090,-0.01525925
15.04138090,-0.01525925
15.04394090,-0.01525925
15.04650090,-0.01525925
15.04906090,-0.01525925
15.05162090,-0.19104590
15.05418090,-0.01525925
15.05674090,-0.01525925
15.05930090,-0.01525925
15.06186090,-0.01525925
15.06442089,-0.01525925
15.06698089,-0.01525925
15.06954089,-0.01525925
15.07210089,-0.01525925
15.07466089,-0.01525925
15.07722089,-0.01525925
15.07978089,-0.01525925
15.08234089,-0.01525925
15.08490089,-0.01525925
15.08746089,-0.01525925
15.09002089,-0.01525925
15.09258089,-0.01525925
15.09514089,-0.01525925
15.09770089,-0.01525925
15.10026089,-0.01525925
15.10282089,-0.01525925
15.10538089,-0.01525925
15.10794089,-0.01525925
15.11050089,-0.01525925
15.11306089,-0.01525925
15.11562089,-0.01525925
15.11818089,-0.01525925
15.12074089,-0.01525925
15.12330089,-0.01525925
15.12586089,-0.01525925
15.12842089,-0.01525925
15.13098089,-0.01525925
15.13354089,-0.01525925
15.13610089,-0.01525925
15.13866089,-0.01525925
15.14122089,-0.01525925
15.14378089,-0.01525925
15.14634089,-0.01525925
15.14890089,-0.01525925
15.15146089,-0.01525925
15.15402089,-0.01525925
15.15658089,-0.01525925
15.15914089,-0.01525925
15.16170089,-0.01525925
15.16426089,0.16052740
15.16682089,-0.01525925
15.16938089,-0.01525925
15.17194089,-0.01525925
15.17450089,-0.01525925
15.17706089,-0.01525925
15.17962089,-0.01525925
15.18218089,-0.01525925
15.18474089,-0.01525925
15.18730089,0.16052740
15.18986089,-0.01525925
15.19242089,-0.01525925
15.19498089,0.16052740
15.19754089,-0.01525925
15.20010089,-0.01525925
15.20266089,-0.01525925
15.20522089,-0.01525925
15.20778089,0.16052740
15.21034089,-0.01525925
15.21290089,-0.01525925
15.21546089,-0.01525925
15.21802089,-0.01525925
15.22058089,-0.01525925
15.22314089,0.16052740
15.22570089,0.16052740
15.22826089,0.16052740
15.23082089,0.16052740
15.23338089,-0.01525925
15.23594089,-0.01525925
15.23850089,-0.01525925
15.24106089,0.16052740
15.24362089,0.16052740
15.24618089,0.16052740
15.24874089,0.16052740
15.25130089,0.16052740
15.25386089,0.16052740
15.25642089,0.16052740
15.25898089,0.16052740
15.26154089,0.16052740
15.26410089,0.16052740
15.26666089,0.16052740
15.26922089,0.16052740
15.27178089,-0.01525925
15.27434089,0.16052740
15.27690089,-0.01525925
15.27946089,0.16052740
15.28202089,0.16052740
15.28458089,0.16052740
15.28714089,0.16052740
15.28970089,0.16052740
15.29226089,0.16052740
15.29482089,0.16052740
15.29738089,-0.01525925
15.29994089,0.16052740
15.30250089,-0.01525925
15.30506089,0.16052740
15.30762089,0.16052740
15.31018089,0.16052740
15.31274089,0.16052740
15.31530089,0.16052740
15.31786089,0.16052740
15.32042089,0.16052740
15.32298089,0.16052740
15.32554089,0.16052740
15.32810089,0.16052740
15.33066089,0.16052740
15.33322089,0.16052740
15.33578089,0.16052740
15.33834089,0.16052740
15.34090089,0.16052740
15.34346089,0.16052740
15.34602089,0.16052740
15.34858089,0.16052740
15.35114089,0.16052740
15.35370089,0.16052740
15.35626089,-0.01525925
15.35882089,0.16052740
15.36138089,0.16052740
15.36394089,-0.01525925
15.36650089,0.16052740
15.36906089,0.16052740
15.37162089,0.16052740
15.37418089,0.16052740
15.37674089,0.16052740
15.37930089,0.16052740
15.38186089,0.16052740
15.38442089,0.16052740
15.38698089,0.16052740
15.38954089,-0.01525925
15.39210089,0.16052740
15.39466089,0.16052740
15.39722089,0.16052740
15.39978089,0.16052740
15.40234089,0.16052740
15.40490089,0.16052740
15.40746089,0.16052740
15.41002089,0.16052740
15.41258089,-0.01525925
15.41514089,0.16052740
15.41770089,0.16052740
15.42026089,0.16052740
15.42282089,-0.01525925
15.42538089,0.16052740
15.42794089,0.16052740
15.43050089,-0.01525925
15.43306089,0.16052740
15.43562089,0.16052740
15.43818089,-0.01525925
15.44074089,-0.01525925
15.44330089,-0.01525925
15.44586089,-0.01525925
15.44842089,0.16052740
15.45098089,0.16052740
15.45354089,0.16052740
15.45610089,0.16052740
15.45866089,-0.01525925
15.46122089,-0.01525925
15.46378089,-0.01525925
15.46634089,-0.01525925
15.46890089,-0.01525925
15.47146089,-0.01525925
15.47402089,0.16052740
15.47658089,-0.01525925
15.47914089,-0.01525925
15.48170089,-0.01525925
15.48426089,0.16052740
15.48682089,-0.01525925
15.48938089,-0.01525925
15.49194089,-0.01525925
15.49450089,-0.01525925
15.49706089,-0.01525925
15.49962089,-0.01525925
15.50218089,-0.01525925
15.50474089,-0.01525925
15.50730089,-0.01525925
15.50986089,-0.01525925
15.51242089,-0.01525925
15.51498089,-0.01525925
15.51754089,-0.01525925
15.52010089,-0.01525925
15.52266089,-0.01525925
15.52522089,-0.01525925
15.52778089,-0.01525925
15.53034089,-0.19104590
15.53290089,-0.01525925
15.53546089,-0.01525925
15.53802089,-0.01525925
15.54058089,-0.01525925
15.54314089,-0.01525925
15.54570089,-0.01525925
15.54826089,-0.01525925
15.55082089,-0.01525925
15.55338089,-0.01525925
15.55594089,-0.01525925
15.55850089,-0.01525925
15.56106089,-0.01525925
15.56362089,-0.19104590
15.56618089,-0.19104590
15.56874089,-0.01525925
15.57130089,-0.01525925
15.57386089,-0.01525925
15.57642089,-0.01525925
15.57898089,-0.19104590
15.58154089,-0.01525925
15.58410089,-0.01525925
15.58666089,-0.19104590
15.58922089,-0.01525925
15.59178089,-0.01525925
15.59434089,-0.01525925
15.59690089,-0.01525925
15.59946089,-0.01525925
15.60202089,-0.01525925
15.60458089,-0.19104590
15.60714089,-0.01525925
15.60970089,-0.01525925
15.61226089,-0.01525925
15.61482089,-0.01525925
15.61738089,-0.01525925
15.61994089,-0.01525925
15.62250089,-0.01525925
15.62506089,-0.01525925
15.62762089,-0.19104590
15.63018089,-0.01525925
15.63274089,-0.01525925
15.63530089,-0.19104590
15.63786089,-0.19104590
15.64042089,-0.19104590
15.64298089,-0.19104590
15.64554089,-0.01525925
15.64810089,-0.01525925
15.65066089,-0.19104590
15.65322089,-0.19104590
15.65578089,-0.19104590
15.65834089,-0.19104590
15.66090089,-0.01525925
15.66346089,-0.01525925
15.66602089,-0.01525925
15.66858089,-0.01525925
15.67114089,-0.01525925
15.67370089,-0.01525925
15.67626089,-0.19104590
15.67882089,-0.19104590
15.68138089,-0.01525925
15.68394089,-0.01525925
15.68650089,-0.01525925
15.68906089,-0.01525925
15.69162089,-0.01525925
15.69418089,-0.19104590
15.69674089,-0.19104590
15.69930089,-0.01525925
15.70186089,-0.01525925
15.70442089,-0.01525925
15.70698089,-0.19104590
15.70954089,-0.01525925
15.71210089,-0.01525925
15.71466089,-0.01525925
15.71722089,-0.01525925
15.71978089,-0.01525925
15.72234089,-0.01525925
15.72490089,-0.01525925
15.72746089,-0.01525925
15.73002089,-0.01525925
15.73258089,-0.01525925
15.73514089,-0.01525925
15.73770089,-0.01525925
15.74026089,-0.19104590
15.74282089,-0.01525925
15.74538089,-0.01525925
15.74794089,-0.01525925
15.75050089,-0.01525925
15.75306089,-0.01525925
15.75562089,-0.01525925
15.75818089,-0.01525925
15.76074089,-0.01525925
15.76330089,0.16052740
15.76586089,-0.01525925
15.76842089,-0.01525925
15.77098089,-0.01525925
15.77354089,-0.01525925
15.77610089,-0.01525925
15.77866089,-0.01525925
15.78122089,-0.01525925
15.78378089,-0.01525925
15.78634089,0.16052740
15.78890089,-0.01525925
15.79146089,-0.01525925
15.79402089,-0.01525925
15.79658089,-0.01525925
15.79914089,-0.01525925
15.80170089,-0.01525925
15.80426089,-0.01525925
15.80682089,0.16052740
15.80938089,-0.01525925
15.81194089,-0.01525925
15.81450089,-0.01525925
15.81706089,-0.01525925
15.81962089,-0.01525925
15.82218089,-0.01525925
15.82474089,-0.01525925
15.82730089,-0.01525925
15.82986089,-0.01525925
15.83242089,0.16052740
15.83498089,0.16052740
15.83754089,-0.01525925
15.84010089,0.16052740
15.84266089,0.16052740
15.84522089,-0.01525925
15.84778089,0.16052740
15.85034089,-0.01525925
15.85290089,0.16052740
15.85546089,-0.01525925
15.85802089,0.16052740
15.86058089,0.16052740
15.86314089,0.16052740
15.86570089,0.16052740
15.86826089,-0.01525925
15.87082089,-0.01525925
15.87338089,0.16052740
15.87594089,0.16052740
15.87850089,0.16052740
15.88106089,0.16052740
15.88362089,0.16052740
15.88618089,0.16052740
15.88874089,0.16052740
15.89130089,0.16052740
15.89386089,0.16052740
15.89642089,-0.01525925
15.89898089,0.16052740
15.90154089,0.16052740
15.90410089,0.16052740
15.90666089,0.16052740
15.90922089,-0.01525925
15.91178089,0.16052740
15.91434089,-0.01525925
15.91690089,0.16052740
15.91946089,0.16052740
15.92202089,0.16052740
15.92458089,-0.01525925
15.92714089,0.16052740
15.92970089,0.16052740
15.93226089,0.16052740
15.93482089,0.16052740
15.93738089,0.16052740
15.93994089,-0.01525925
15.94250089,0.16052740
15.94506089,0.16052740
15.94762089,0.16052740
15.95018089,0.16052740
15.95274089,0.16052740
15.95530089,0.16052740
15.95786089,0.16052740
15.96042089,0.16052740
15.96298089,0.16052740
15.96554089,0.16052740
15.96810089,0.16052740
15.97066089,0.16052740
15.97322089,0.16052740
15.97578089,0.16052740
15.97834089,0.16052740
15.98090089,0.16052740
15.98346089,0.16052740
15.98602089,0.16052740
15.98858089,0.16052740
15.99114089,0.16052740
15.99370089,0.16052740
15.99626089,0.16052740
15.99882089,0.16052740
16.00138089,0.16052740
16.00394089,0.16052740
16.00650089,0.16052740
16.00906089,-0.01525925
16.01162089,0.16052740
16.01418089,0.16052740
16.01674089,0.16052740
16.01930089,0.16052740
16.02186089,0.16052740
16.02442089,0.16052740
16.02698089,-0.01525925
16.02954089,0.16052740
16.03210089,-0.01525925
16.03466089,0.16052740
16.03722089,-0.01525925
16.03978089,0.16052740
16.04234089,-0.01525925
16.04490089,-0.01525925
16.04746089,-0.01525925
16.05002089,-0.01525925
16.05258089,0.16052740
16.05514089,-0.01525925
16.05770089,0.16052740
16.06026089,-0.01525925
16.06282089,-0.01525925
16.06538089,0.16052740
16.06794089,0.16052740
16.07050089,0.16052740
16.07306089,-0.01525925
16.07562089,0.16052740
16.07818089,0.16052740
16.08074089,-0.01525925
16.08330089,0.16052740
16.08586089,-0.01525925
16.08842089,-0.01525925
16.09098089,-0.01525925
16.09354089,-0.01525925
16.09610089,-0.01525925
16.09866089,0.16052740
16.10122089,-0.01525925
16.10378089,-0.01525925
16.10634089,-0.01525925
16.10890089,0.16052740
16.11146089,0.16052740
16.11402089,0.16052740
16.11658089,-0.01525925
16.11914089,-0.01525925
16.12170089,-0.01525925
16.12426089,-0.01525925
16.12682089,-0.01525925
16.12938089,-0.01525925
16.13194089,-0.01525925
16.13450089,-0.01525925
16.13706089,-0.01525925
16.13962089,-0.01525925
16.14218089,-0.01525925
16.14474089,-0.01525925
16.14730089,-0.01525925
16.14986089,-0.01525925
16.15242089,-0.01525925
16.15498089,-0.01525925
16.15754089,-0.01525925
16.16010089,-0.01525925
16.16266089,-0.01525925
16.16522089,-0.01525925
16.16778089,-0.01525925
16.17034089,-0.01525925
16.17290089,-0.01525925
16.17546089,-0.01525925
16.17802089,-0.01525925
16.18058089,-0.01525925
16.18314089,-0.01525925
16.18570089,-0.01525925
16.18826089,-0.01525925
16.19082089,-0.01525925
16.19338089,-0.01525925
16.19594089,-0.01525925
16.19850089,-0.01525925
16.20106089,-0.01525925
16.20362089,-0.01525925
16.20618089,-0.01525925
16.20874089,-0.01525925
16.21130089,-0.01525925
16.21386089,-0.01525925
16.21642089,-0.01525925
16.21898089,-0.01525925
16.22154089,-0.01525925
16.22410089,-0.01525925
16.22666089,-0.01525925
16.22922089,-0.01525925
16.23178089,-0.01525925
16.23434089,-0.01525925
16.23690089,-0.01525925
16.23946089,-0.01525925
16.24202089,-0.01525925
16.24458089,-0.01525925
16.24714089,-0.01525925
16.24970089,-0.01525925
16.25226089,-0.01525925
16.25482089,-0.01525925
16.25738089,-0.01525925
16.25994089,-0.01525925
16.26250089,-0.01525925
16.26506089,-0.01525925
16.26762089,-0.01525925
16.27018089,-0.01525925
16.27274089,-0.01525925
16.27530089,-0.01525925
16.27786089,-0.01525925
16.28042089,-0.01525925
16.28298089,-0.01525925
16.28554089,-0.01525925
16.28810089,-0.01525925
16.29066089,-0.01525925
16.29322089,-0.01525925
16.29578089,-0.01525925
16.29834089,-0.01525925
16.30090089,-0.01525925
16.30346089,-0.01525925
16.30602089,-0.01525925
16.30858089,-0.01525925
16.31114089,-0.01525925
16.31370089,-0.01525925
16.31626089,-0.01525925
16.31882089,-0.01525925
16.32138089,-0.01525925
16.32394089,-0.01525925
16.32650089,-0.01525925
16.32906089,-0.01525925
16.33162089,-0.01525925
16.33418089,-0.01525925
16.33674089,-0.01525925
16.33930089,-0.01525925
16.34186089,-0.01525925
16.34442089,-0.01525925
16.34698089,-0.01525925
16.34954089,-0.01525925
16.35210089,-0.01525925
16.35466089,-0.01525925
16.35722089,-0.01525925
16.35978089,-0.01525925
16.36234089,-0.01525925
16.36490089,-0.01525925
16.36746089,-0.01525925
16.37002089,-0.01525925
16.37258089,-0.01525925
16.37514089,-0.01525925
16.37770089,-0.01525925
16.38026089,-0.01525925
16.38282089,-0.01525925
16.38538089,-0.01525925
16.38794089,-0.01525925
16.39050089,-0.01525925
16.39306089,-0.01525925
16.39562089,-0.01525925
16.39818089,-0.01525925
16.40074089,-0.01525925
16.40330089,-0.01525925
16.40586089,-0.01525925
16.40842089,-0.01525925
16.41098089,-0.01525925
16.41354089,-0.01525925
16.41610089,-0.01525925
16.41866089,-0.01525925
16.42122089,-0.01525925
16.42378089,-0.01525925
16.42634089,-0.01525925
16.42890089,0.16052740
16.43146089,-0.01525925
16.43402089,-0.01525925
16.43658089,-0.01525925
16.43914089,-0.01525925
16.44170089,-0.01525925
16.44426089,-0.01525925
16.44682089,-0.01525925
16.44938089,-0.01525925
16.45194089,-0.01525925
16.45450089,-0.01525925
16.45706089,0.16052740
16.45962089,-0.01525925
16.46218089,-0.01525925
16.46474089,-0.01525925
16.46730089,-0.01525925
16.46986089,0.16052740
16.47242089,-0.01525925
16.47498089,0.16052740
16.47754089,-0.01525925
16.48010089,-0.01525925
16.48266089,-0.01525925
16.48522089,0.16052740
16.48778089,-0.01525925
16.49034089,0.16052740
16.49290089,-0.01525925
16.49546089,0.16052740
16.49802089,-0.01525925
16.50058089,0.16052740
16.50314089,-0.01525925
16.50570089,-0.01525925
16.50826089,-0.01525925
16.51082089,-0.01525925
16.51338089,-0.01525925
16.51594089,0.16052740
16.51850089,-0.01525925
16.52106089,-0.01525925
16.52362089,0.16052740
16.52618089,-0.01525925
16.52874089,-0.01525925
16.53130089,-0.01525925
16.53386089,0.16052740
16.53642089,-0.01525925
16.53898089,0.16052740
16.54154089,0.16052740
16.54410089,-0.01525925
16.54666089,-0.01525925
16.54922089,-0.01525925
16.55178089,-0.01525925
16.55434089,0.16052740
16.55690089,-0.01525925
16.55946089,-0.01525925
16.56202089,-0.01525925
16.56458089,0.16052740
16.56714089,-0.01525925
16.56970089,0.16052740
16.57226089,-0.01525925
16.57482089,0.16052740
16.57738089,-0.01525925
16.57994089,-0.01525925
16.58250089,-0.01525925
16.58506089,0.16052740
16.58762089,-0.01525925
16.59018089,-0.01525925
16.59274089,0.16052740
16.59530089,-0.01525925
16.59786089,0.16052740
16.60042089,-0.01525925
16.60298089,0.16052740
16.60554089,-0.01525925
16.60810089,0.16052740
16.61066089,-0.01525925
16.61322089,-0.01525925
16.61578089,0.16052740
16.61834089,-0.01525925
16.62090089,-0.01525925
16.62346089,-0.01525925
16.62602089,-0.01525925
16.62858089,0.16052740
16.63114089,-0.01525925
16.63370089,-0.01525925
16.63626089,-0.01525925
16.63882089,-0.01525925
16.64138089,-0.01525925
16.64394089,-0.01525925
16.64650089,-0.01525925
16.64906089,0.16052740
16.65162089,-0.01525925
16.65418089,-0.01525925
16.65674089,0.16052740
16.65930089,0.16052740
16.66186089,-0.01525925
16.66442089,-0.01525925
16.66698089,-0.01525925
16.66954089,-0.01525925
16.67210089,-0.01525925
16.67466089,-0.01525925
16.67722089,-0.01525925
16.67978089,-0.01525925
16.68234089,-0.01525925
16.68490089,-0.01525925
16.68746089,-0.01525925
16.69002089,-0.01525925
16.69258089,0.16052740
16.69514089,-0.01525925
16.69770089,0.16052740
16.70026089,-0.01525925
16.70282089,-0.01525925
16.70538089,-0.01525925
16.70794088,-0.01525925
16.71050088,-0.01525925
16.71306088,-0.01525925
16.71562088,-0.01525925
16.71818088,-0.01525925
16.72074088,-0.01525925
16.72330088,-0.01525925
16.72586088,-0.01525925
16.72842088,-0.01525925
16.73098088,0.16052740
16.73354088,-0.01525925
16.73610088,-0.01525925
16.73866088,-0.01525925
16.74122088,-0.01525925
16.74378088,-0.01525925
16.74634088,-0.01525925
16.74890088,-0.01525925
16.75146088,-0.01525925
16.75402088,-0.01525925
16.75658088,-0.01525925
16.75914088,-0.01525925
16.76170088,-0.01525925
16.76426088,-0.01525925
16.76682088,-0.01525925
16.76938088,-0.01525925
16.77194088,-0.01525925
16.77450088,-0.01525925
16.77706088,-0.01525925
16.77962088,-0.01525925
16.78218088,-0.01525925
16.78474088,0.16052740
16.78730088,-0.01525925
16.78986088,-0.01525925
16.79242088,-0.01525925
16.79498088,-0.01525925
16.79754088,-0.01525925
16.80010088,0.16052740
16.80266088,-0.01525925
16.80522088,-0.01525925
16.80778088,-0.01525925
16.81034088,-0.01525925
16.81290088,-0.01525925
16.81546088,-0.01525925
16.81802088,-0.01525925
16.82058088,-0.01525925
16.82314088,-0.01525925
16.82570088,0.16052740
16.82826088,-0.01525925
16.83082088,-0.01525925
16.83338088,-0.01525925
16.83594088,-0.01525925
16.83850088,-0.01525925
16.84106088,0.16052740
16.84362088,-0.01525925
16.84618088,-0.01525925
16.84874088,0.16052740
16.85130088,-0.01525925
16.85386088,-0.01525925
16.85642088,-0.01525925
16.85898088,0.16052740
16.86154088,-0.01525925
16.86410088,-0.01525925
16.86666088,-0.01525925
16.86922088,-0.01525925
16.87178088,0.16052740
16.87434088,0.16052740
16.87690088,-0.01525925
16.87946088,-0.01525925
16.88202088,-0.01525925
16.88458088,-0.01525925
16.88714088,-0.01525925
16.88970088,-0.01525925
16.89226088,0.16052740
16.89482088,0.16052740
16.89738088,0.16052740
16.89994088,0.16052740
16.90250088,-0.01525925
16.90506088,0.16052740
16.90762088,-0.01525925
16.91018088,-0.01525925
16.91274088,-0.01525925
16.91530088,-0.01525925
16.91786088,-0.01525925
16.92042088,-0.01525925
16.92298088,-0.01525925
16.92554088,-0.01525925
16.92810088,-0.01525925
16.93066088,-0.01525925
16.93322088,-0.01525925
16.93578088,0.16052740
16.93834088,-0.01525925
16.94090088,-0.01525925
16.94346088,-0.01525925
16.94602088,0.16052740
16.94858088,0.16052740
16.95114088,-0.01525925
16.95370088,-0.01525925
16.95626088,-0.01525925
16.95882088,-0.01525925
16.96138088,-0.01525925
16.96394088,-0.01525925
16.96650088,-0.01525925
16.96906088,-0.01525925
16.97162088,0.16052740
16.97418088,-0.01525925
16.97674088,0.16052740
16.97930088,-0.01525925
16.98186088,-0.01525925
16.98442088,-0.01525925
16.98698088,-0.01525925
16.98954088,-0.01525925
16.99210088,-0.01525925
16.99466088,-0.01525925
16.99722088,-0.01525925
16.99978088,0.16052740
17.00234088,-0.01525925
17.00490088,-0.01525925
17.00746088,0.16052740
17.01002088,-0.01525925
17.01258088,-0.01525925
17.01514088,-0.01525925
17.01770088,-0.01525925
17.02026088,-0.01525925
17.02282088,-0.01525925
17.02538088,-0.01525925
17.02794088,-0.01525925
17.03050088,-0.01525925
17.03306088,-0.01525925
17.03562088,-0.01525925
17.03818088,-0.01525925
17.04074088,-0.01525925
17.04330088,-0.01525925
17.04586088,-0.01525925
17.04842088,0.16052740
17.05098088,-0.01525925
17.05354088,-0.01525925
17.05610088,-0.01525925
17.05866088,0.16052740
17.06122088,-0.01525925
17.06378088,-0.01525925
17.06634088,0.16052740
17.06890088,-0.01525925
17.07146088,-0.01525925
17.07402088,-0.01525925
17.07658088,-0.01525925
17.07914088,-0.01525925
17.08170088,-0.01525925
17.08426088,-0.01525925
17.08682088,0.16052740
17.08938088,-0.01525925
17.09194088,-0.01525925
17.09450088,-0.01525925
17.09706088,-0.01525925
17.09962088,-0.01525925
17.10218088,0.16052740
17.10474088,0.16052740
17.10730088,-0.01525925
17.10986088,-0.01525925
17.11242088,-0.01525925
17.11498088,-0.01525925
17.11754088,-0.01525925
17.12010088,-0.01525925
17.12266088,-0.01525925
17.12522088,-0.01525925
17.12778088,-0.01525925
17.13034088,-0.01525925
17.13290088,-0.01525925
17.13546088,-0.01525925
17.13802088,-0.01525925
17.14058088,0.16052740
17.14314088,-0.01525925
17.14570088,-0.01525925
17.14826088,-0.01525925
17.15082088,-0.01525925
17.15338088,0.16052740
17.15594088,-0.01525925
17.15850088,0.16052740
17.16106088,-0.01525925
17.16362088,-0.01525925
17.16618088,-0.01525925
17.16874088,-0.01525925
17.17130088,-0.01525925
17.17386088,-0.01525925
17.17642088,-0.01525925
17.17898088,-0.01525925
17.18154088,-0.01525925
17.18410088,-0.01525925
17.18666088,-0.01525925
17.18922088,-0.01525925
17.19178088,-0.01525925
17.19434088,-0.01525925
17.19690088,-0.01525925
17.19946088,-0.01525925
17.20202088,-0.01525925
17.20458088,-0.01525925
17.20714088,-0.01525925
17.20970088,-0.01525925
17.21226088,-0.01525925
17.21482088,-0.01525925
17.21738088,-0.01525925
17.21994088,-0.01525925
17.22250088,-0.01525925
17.22506088,-0.01525925
17.22762088,-0.01525925
17.23018088,-0.01525925
17.23274088,-0.01525925
17.23530088,-0.01525925
17.23786088,-0.01525925
17.24042088,-0.01525925
17.24298088,-0.01525925
17.24554088,-0.01525925
17.24810088,-0.01525925
17.25066088,-0.01525925
17.25322088,-0.01525925
17.25578088,-0.01525925
17.25834088,-0.01525925
17.26090088,-0.01525925
17.26346088,-0.01525925
17.26602088,-0.01525925
17.26858088,0.16052740
17.27114088,-0.01525925
17.27370088,-0.01525925
17.27626088,-0.01525925
17.27882088,-0.01525925
17.28138088,-0.01525925
17.28394088,-0.01525925
17.28650088,-0.01525925
17.28906088,-0.01525925
17.29162088,-0.01525925
17.29418088,-0.01525925
17.29674088,-0.01525925
17.29930088,-0.01525925
17.30186088,-0.01525925
17.30442088,-0.01525925
17.30698088,0.16052740
17.30954088,-0.01525925
17.31210088,-0.01525925
17.31466088,-0.01525925
17.31722088,-0.01525925
17.31978088,-0.01525925
17.32234088,0.16052740
17.32490088,-0.01525925
17.32746088,-0.01525925
17.33002088,-0.01525925
17.33258088,-0.01525925
17.33514088,-0.01525925
17.33770088,0.16052740
17.34026088,-0.01525925
17.34282088,-0.01525925
17.34538088,-0.01525925
17.34794088,0.16052740
17.35050088,0.16052740
17.35306088,-0.01525925
17.35562088,-0.01525925
17.35818088,-0.01525925
17.36074088,0.16052740
17.36330088,0.16052740
17.36586088,-0.01525925
