Frequency;Channel A
(kHz);(dBu)

47,34992981;-59,98964000
47,39761353;-54,34747000
47,44529724;-54,99372000
47,49298096;-60,51659000
47,54066467;-56,68339000
47,58834839;-53,77977000
47,63603210;-50,11761000
47,68371582;-49,22181000
47,73139954;-52,15387000
47,77908325;-52,34005000
47,82676697;-59,40874000
47,87445068;-61,88078000
47,92213440;-55,95848000
47,96981812;-61,61509000
48,01750183;-64,85877000
48,06518555;-55,50749000
48,11286926;-53,39279000
48,16055298;-54,69359000
48,20823669;-59,22632000
48,25592041;-61,24337000
48,30360413;-53,64021000
48,35128784;-51,22250000
48,39897156;-49,00085000
48,44665527;-47,59777000
48,49433899;-50,02825000
48,54202271;-61,31150000
48,58970642;-57,46456000
48,63739014;-57,97105000
48,68507385;-57,64534000
48,73275757;-52,90806000
48,78044128;-51,68950000
48,82812500;-52,64497000
48,87580872;-57,26109000
48,92349243;-65,58325000
48,97117615;-61,67114000
49,01885986;-56,54829000
49,06654358;-53,35884000
49,11422729;-53,92600000
49,16191101;-57,68932000
49,20959473;-59,44307000
49,25727844;-66,62825000
49,30496216;-53,58958000
49,35264587;-55,91146000
49,40032959;-74,65450000
49,44801331;-65,53005000
49,49569702;-59,84272000
49,54338074;-54,30996000
49,59106445;-49,45804000
49,63874817;-49,82477000
49,68643188;-53,55807000
49,73411560;-54,36609000
49,78179932;-53,15293000
49,82948303;-52,95547000
49,87716675;-55,33317000
49,92485046;-58,51141000
49,97253418;-53,16707000
50,02021790;-53,86325000
50,06790161;-65,55767000
50,11558533;-57,69245000
50,16326904;-54,18266000
50,21095276;-54,49380000
50,25863647;-57,34959000
50,30632019;-58,47916000
50,35400391;-65,95748000
50,40168762;-58,27946000
50,44937134;-53,01308000
50,49705505;-55,95127000
50,54473877;-55,75640000
50,59242249;-52,10983000
50,64010620;-50,35463000
50,68778992;-48,17295000
50,73547363;-48,39637000
50,78315735;-51,03456000
50,83084106;-56,66380000
50,87852478;-62,70289000
50,92620850;-57,37399000
50,97389221;-51,70168000
