"Time","Channel A"
35.76213846,0.97415084
35.80213846,0.97415084
35.84213846,0.97415084
35.88213846,0.88564712
35.92213846,0.88564712
35.96213846,0.88564712
36.00213846,0.97415084
36.04213846,0.88564712
36.08213846,0.88564712
36.12213846,0.97415084
36.16213846,0.88564712
36.20213846,0.88564712
36.24213846,0.97415084
36.28213846,0.88564712
36.32213846,0.97415084
36.36213846,0.88564712
36.40213846,0.88564712
36.44213846,0.79714346
36.48213846,0.97415084
36.52213846,0.97415084
36.56213846,0.97415084
36.60213846,0.97415084
36.64213846,0.88564712
36.68213846,0.88564712
36.72213846,0.97415084
36.76213846,0.79714346
36.80213846,0.88564712
36.84213846,0.97415084
36.88213846,0.88564712
36.92213846,0.88564712
36.96213846,0.88564712
37.00213846,0.88564712
37.04213846,0.97415084
37.08213845,0.88564712
37.12213845,0.97415084
37.16213845,0.88564712
37.20213845,0.79714346
37.24213845,0.88564712
37.28213845,0.88564712
37.32213845,0.88564712
37.36213845,0.88564712
37.40213845,0.88564712
37.44213845,0.88564712
37.48213845,0.88564712
37.52213845,0.88564712
37.56213845,0.88564712
37.60213845,0.97415084
37.64213845,0.88564712
37.68213845,0.79714346
37.72213845,0.79714346
37.76213845,0.79714346
37.80213845,0.88564712
37.84213845,0.88564712
37.88213845,0.79714346
37.92213845,0.88564712
37.96213845,0.88564712
38.00213845,0.79714346
38.04213845,0.88564712
38.08213845,0.88564712
38.12213845,0.79714346
38.16213845,0.79714346
38.20213845,0.88564712
38.24213845,0.88564712
38.28213845,0.88564712
38.32213845,0.79714346
38.36213845,0.88564712
38.40213845,0.79714346
38.44213845,0.79714346
38.48213845,0.79714346
38.52213845,0.79714346
38.56213845,0.79714346
38.60213845,0.79714346
38.64213845,0.79714346
38.68213845,0.79714346
38.72213845,0.79714346
38.76213844,0.79714346
38.80213844,0.88564712
38.84213844,0.79714346
38.88213844,0.88564712
38.92213844,0.79714346
38.96213844,0.79714346
39.00213844,0.79714346
39.04213844,0.79714346
39.08213844,0.79714346
39.12213844,0.79714346
39.16213844,0.79714346
39.20213844,0.79714346
39.24213844,0.79714346
39.28213844,0.79714346
39.32213844,0.79714346
39.36213844,0.79714346
39.40213844,0.79714346
39.44213844,0.79714346
39.48213844,0.79714346
39.52213844,0.79714346
39.56213844,0.79714346
39.60213844,0.79714346
39.64213844,0.79714346
39.68213844,0.79714346
39.72213844,0.79714346
